,district_code,source,valuation_num,property_id,unit_number,house_number,street_name,suburb_name,postcode,contract_date,purchase_price,land_description,area,area_type,dimensions,comp_code,zone_code,vendor_name,purchaser_name
4600,101,ARCHIVE,585510600000,,,86,EGANS FARM LA,CONJOLA,2539,,290000,LOT 13 DP 609062.,11.59,H,,RC,R,,
4601,101,ARCHIVE,1197853500000,1078857,,40,LITTLE FOREST RD,CONJOLA,2539,,675000,LOT 11 DP 596370.,15.68,H,,RC,R,,
4602,101,ARCHIVE,1710006050200,1088969,,E1115B,PRINCES HWY,CONJOLA,2539,,210000,LOT 1 DP 829264.,2.0,H,,RB,R,,
4603,244,VALNET1,0378900000000,2650319,,10,TURNER ST,CONDOBOLIN,2877,,75000,LOT B DP 446302.,828.3,M,,,Z,,
4604,171,ARCHIVE,1448151300000,1836287,,20,WATERLILY CL,CONDONG,2484,,65000,LOT 14 DP 825726.,5564.0,M,,RE,R,,
4605,034,ARCHIVE,380600000000,,,CNR15,GERINGA AV,COOMA,2630,,115000,LOT 566 DP 209289.CUR,1144.0,M,,AA,A,,
4606,207,ARCHIVE,2149910000000,2014290,,236 - 240,RAINBOW ST,COOGEE,2034,,293000,"LOT 1 DP 566749, LOTS 1-30 SP 12023.",2491.0,M,,AG,A,,
4607,207,ARCHIVE,645000000000,,,4A,CARR ST,COOGEE,2034,,150000,"LOT A DP 410800, LOTS 1-9 SP 8479, LOTS 10-15 SP 11550.",,,,AG,A,,
4608,008,ARCHIVE,3496300000000,246230,,64,PARRY STREET,COOKS HILL,2300,,235000,LOT 1 DP 782075.,139.1,M,,KA,A,,
4609,207,ARCHIVE,779410000000,,,57 - 63,COOGEE BAY RD,COOGEE,2034,,418000,"LOT 1 DP 855036, LOTS 1-18 SP 53862.",1244.0,M,,AG,A,,
4610,207,ARCHIVE,992700000000,,,15,DUNDAS ST,COOGEE,2034,,1130000,LOT 5 DP 72945.,,,,AJ,A,,
4611,207,ARCHIVE,1038100000000,1995359,,19,EDGECLIFFE AV,COOGEE,2034,,680000,LOT 10B DP 394054.,252.9,M,,AJ,A,,
4612,008,ARCHIVE,3701900000000,248713,,108,RAILWAY ST,COOKS HILL,2300,,176500,LOT 1 DP 780544.,88.5,M,,KA,A,,
4613,054,ARCHIVE,137820000000,,,92,METHUL ST,COOLAMON,2701,,131000,LOT 4 DP 849521.,837.4,M,,VB,Z,,
4614,171,ARCHIVE,183991400000,,,13,CARMEN PL,CONDONG,2484,,78000,LOT 18 DP 878567.,652.3,M,,JS,A,,
4615,054,ARCHIVE,146600000000,,,70,MIRROOL ST,COOLAMON,2701,,75000,LOT 17 SEC 23 DP 758277.,1796.0,M,,VB,Z,,
4616,207,ARCHIVE,192510000000,2010996,,166 - 172,ARDEN ST,COOGEE,2034,,320000,"LOT 100 DP 871008, LOTS 1-27 SP 57237, LOT 28 SP 61983.",2518.0,M,,AW,A,,
4617,207,VALNET1,0491500000000,1983660,,55,BREAM ST,COOGEE,2034,,282500,"LOT 13 DP 78820, LOTS 1-8 SP 10770.",569.1,M,,,A,,
4618,207,ARCHIVE,777000000000,,,141,COOGEE BAY RD,COOGEE,2034,,360000,"LOTS 8-9 DP 4169, LOT A DP 318310, LOTS 1-12 SP 1665.",1189.0,M,,AG,A,,
4619,207,ARCHIVE,494500000000,,,68 - 70,BREAM ST,COOGEE,2034,,382000,"LOT 1 DP 568461, LOTS 1-5 SP 8139.",,,,AE,A,,
4620,207,VALNET1,0768200000000,1990214,,90,COOGEE BAY RD,COOGEE,2034,,308500,"LOT A DP 323037, LOTS 1-14 SP 43242.",537.5,M,,,A,,
4621,207,ARCHIVE,768200000000,,,90,COOGEE BAY RD,COOGEE,2034,,306000,"LOT A DP 323037, LOTS 1-14 SP 43242.",537.5,M,,AG,A,,
4622,207,VALNET1,0639000000000,1987349,,9,CARR ST,COOGEE,2034,,395000,LOTS 1-8 SP 2770.,,,,,A,,
4623,207,VALNET1,1649100000000,2005198,,222,MALABAR RD,COOGEE,2034,,1775500,PSH BOTANY LOT 4912 DP 752015.,809.04,M,,,A,,
4624,034,ARCHIVE,334700000000,,,53,CHURCH RD,COOMA,2630,,49000,LOT 1 DP 661380 SUBJECT TO DRAINAGE EASEMENT.,708.2,M,,AH,A,,
4625,034,VALNET1,0344400000000,443345,,37,CREEK ST,COOMA,2630,,83000,LOT 1 DP 216774.,1012.0,M,,,A,,
4626,207,VALNET1,0031300000000,1972775,,22 - 24,ALEXANDER ST,COOGEE,2034,,390000,"LOTS A,B DP 398196, LOTS 1-9 SP 7659.",714.5,M,,,A,,
4627,207,ARCHIVE,1956500000000,2011498,,74,OBERON ST,COOGEE,2034,,300000,"LOT 5 DP 2317, LOTS 1-6 SP 13927.",,,,AG,A,,
4628,207,ARCHIVE,0351000000000,,,7,ALFREDA ST,COOGEE,2034,,450000,"LOT B DP 436684, LOTS 1-6 SP 19120.",,,,AG,A,,
4629,008,VALNET1,2519100000000,234230,,46,LAMAN ST,COOKS HILL,2300,,285000,LOT 1 DP 779261.,103.6,M,,,A,,
4630,207,ARCHIVE,770600000000,,,180 - 196,COOGEE BAY RD,COOGEE,2034,,530000,"LOTS 1-2 DP 304858 SUBJECT TO ROW, LOTS 1-18 SP 22899.",,,,BG,B,,
4631,207,ARCHIVE,826400000000,,,5,CRANA AV,COOGEE,2034,,1330000,LOT 1 DP 388279.,341.5,M,,AJ,A,,
4632,207,VALNET1,0606400000000,1986754,,31,BYRON ST,COOGEE,2034,,375000,LOTS 1-40 SP 22.,1758.0,M,,,A,,
4633,103,VALNET1,3738615000000,1184541,,25,ROBERTSON ST,CONISTON,2500,,153000,"LOT 3 DP 838267, LOTS 1-13 SP 53886.",6375.0,M,,,A,,
4634,034,ARCHIVE,352300000000,,,7,CROMWELL ST,COOMA,2630,,134000,LOT B DP 403124.,790.4,M,,AG,A,,
4635,034,VALNET1,0360000000000,443505,,37,CULEY AV,COOMA,2630,,80000,LOT 1 DP 396132 SUBJECT TO ROW.,1815.0,M,,,A,,
4636,141,ARCHIVE,1060010000000,1502162,,24A,QUEENS RD,CONNELLS POINT,2221,,665000,LOT 521 DP 569638.,460.1,M,,XN,A,,
4637,171,VALNET1,0720650030000,1822149,,,MCLEOD ST,CONDONG,2484,,65000,LOT 20 DP 878567.,613.2,M,,,A,,
4638,207,ARCHIVE,0445000000000,1983007,,302,ALISON RD,COOGEE,2034,,560000,"LOT 1 DP 1018534, LOTS 1-4 SP 64002.",599.4,M,,AB,A,,
4639,008,VALNET1,3475800000000,246024,,76,PARKWAY AVENUE,COOKS HILL,2300,,126000,LOT 1-18 SP 10391.,1513.0,M,,,A,,
4640,008,ARCHIVE,3475800000000,246024,,76,PARKWAY AVENUE,COOKS HILL,2300,,128000,LOT 1-18 SP 10391.,1513.0,M,,KE,A,,
4641,008,ARCHIVE,3476000000000,246044,,78/80,PARKWAY AVENUE,COOKS HILL,2300,,125000,LOT 1-9 SP 3039.,,,,KE,A,,
4642,207,ARCHIVE,779810000000,,,53 - 55,COOGEE BAY RD,COOGEE,2034,,391000,"LOT 100 DP 861555, LOTS 1-11 SP 53539.",688.1,M,,AG,A,,
4643,207,ARCHIVE,894400000000,,,47,DENNING ST,COOGEE,2034,,160000,LOT 1 DP 234095.20.65/20.8IRRX31.83/25.4,594.4,M,,AJ,A,,
4644,150,ARCHIVE,438080000000,,,4,MANGO L,COORABELL,2479,,500000,LOT 6 DP 585196.,2.25,H,,UD,P,,
4645,034,ARCHIVE,533500000000,,,,VALE ST,COOMA,2630,,176000,LOT 5 DP 238254.,164.4,M,,BF,B,,
4646,237,ARCHIVE,205712000000,,,,KOALA CRESCENT,COONABARABRAN,2357,,18000,LOT 1 DP 832655.,1.686,H,,HA,R,,
4647,237,VALNET1,0207900000000,2630890,,35,MASMAN ST,COONABARABRAN,2357,,80000,LOT 1 DP 502642. (COONABARABRAN),935.8,M,,,Z,,
4648,112,ARCHIVE,116720000000,,,135,BINNIA ST,COOLAH,2843,,18000,LOT 9 SEC 8 DP 758276.,1214.0,M,,AB,Z,,
4649,034,ARCHIVE,297700000000,,,1,BETTS ST,COOMA,2630,,60000,LOT 3 DP 30656 PT ARC 16.99 IRR/31.09X32.16/29.72,670.3,M,,AH,A,,
4650,207,ARCHIVE,1963500000000,2011618,,141,OBERON ST,COOGEE,2034,,580000,"LOT 1 DP 874354, LOTS 1-8 SP 56360.",,,,AG,A,,
4651,004,ARCHIVE,113300000000,114057,,23,ALTON RD,COORANBONG,2265,,140000,LOT 5 DP 9440.,,,,NJ,A,,
4652,207,ARCHIVE,1920151000000,2010868,,1,NATHAN ST,COOGEE,2034,,415000,"LOT A DP 320179, LOTS 1-6 SP 5988.",,,,AE,A,,
4653,008,ARCHIVE,1116600000000,217050,,179,DAWSON ST,COOKS HILL,2300,,267000,LOT 1 DP 199027.,556.4,M,,KA,A,,
4654,034,VALNET1,0545720000000,445607,,,WAGGUN ST,COOMA,2630,,125000,LOT 6 DP 264610.,1035.0,M,,,A,,
4655,034,VALNET1,0548400000000,445632,,19,WALLA ST,COOMA,2630,,67000,LOT 115 DP 209292. IRR21.56/18.21X30.28/36.37,581.7,M,,,A,,
4656,112,ARCHIVE,129900000000,,,26,BOTHEROO ST,COOLAH,2843,,23000,LOT 3 SEC 2 DP 10069.VILLAGE COOLAH,1012.0,M,,BF,Z,,
4657,008,ARCHIVE,1111800000000,216982,,71/73,DAWSON ST,COOKS HILL,2300,,159000,LOT 1-12 SP 12641 EASEMENT(S).,,,,KE,A,,
4658,034,ARCHIVE,551700000000,,,94,WANGIE ST,COOMA,2630,,55000,LOT 93 DP 209292.,594.4,M,,AJ,A,,
4659,034,ARCHIVE,313800000000,,,49,BOMBALA ST,COOMA,2630,,117500,LOT 2 DP 212789.,758.8,M,,AM,A,,
4660,013,ARCHIVE,825805000000,,,,COREEKI CREEK RD,COOLONGOLOOK,2423,,255000,LOT 11 DP 883955.,57.82,H,,QS,R,,
4661,013,ARCHIVE,931310000000,,,,KENNEDYS GAP RD,COOLONGOLOOK,2423,,170000,LOT 41 DP 804061.,4.034,H,,QN,R,,
4662,013,VALNET1,0702420100000,325711,,,LOMBARD ST,COOLONGOLOOK,2423,,107000,LOT 3 SEC 13 DP 758278.,2023.0,M,,,Z,,
4663,008,VALNET1,3698400000000,248625,,19,RAILWAY ST,COOKS HILL,2300,,126000,LOT 1-12 SP 12887.,1568.0,M,,,A,,
4664,207,VALNET1,1872800000000,2010150,,23,MOUNT ST,COOGEE,2034,,294000,"LOT 3 DP 333958, LOTS 1-4 SP 8846.",,,,,A,,
4665,008,ARCHIVE,1117800000000,217067,,134,DAWSON STREET,COOKS HILL,2300,,350000,LOT 1 DP 744709.,183.9,M,,KA,A,,
4666,034,ARCHIVE,420900000000,,,5,MASSIE ST,COOMA,2630,,126000,LOT 22 DP 700763.,1043.0,M,,AG,A,,
4667,112,ARCHIVE,140600000000,,,23,IRWIN ST,COOLAH,2843,,40000,LOT 27 DP 23047.VILLAGE COOLAH,1973.0,M,,AA,Z,,
4668,112,ARCHIVE,142900000000,,,10,KING ST,COOLAH,2843,,3000,LOT 2 SEC 3 DP 5829.VILLAGE COOLAH,1954.0,M,,AB,Z,,
4669,112,VALNET1,0143000000000,1220861,,6,KING ST,COOLAH,2843,,57000,LOT 3 SEC 3 DP 5829. VILLAGE COOLAH,1499.0,M,,,Z,,
4670,008,VALNET1,0932200000000,214576,,13,COUNCIL ST,COOKS HILL,2300,,195000,LOT 1 DP 195272.,107.6,M,,,A,,
4671,008,ARCHIVE,1122200000000,217112,,48,DAWSON STREET,COOKS HILL,2300,,345000,LOT 105 DP 979382.,,,,KA,A,,
4672,008,ARCHIVE,1120400000000,217094,,84,DAWSON STREET,COOKS HILL,2300,,264000,LOT B DP 446786.,328.8,M,,KA,A,,
4673,054,ARCHIVE,111947000000,,,,BRUCE ST,COOLAMON,2701,,18000,LOT 21 DP 260538.,1027.0,M,,VB,Z,,
4674,101,ARCHIVE,0722503200000,,,248,BACK FOREST RD,COOLANGATTA,2535,,250000,LOT 21 DP 854449 SUBJECT TO ELECTRICITY EASEMENT.,1.0,H,,QT,R,,
4675,112,ARCHIVE,106210000000,,,,PH COLLIER,COOLAH,2843,,652036,"PSH COLLIER LOTS 67-68,73-75,81-87,98,113,120,126,132 DP 750745, PSHTERRABAN LOT 5 DP 750768.",934.47,H,,,,,
4676,207,ARCHIVE,2525200000000,2020095,,18,WOLSELEY RD,COOGEE,2034,,840000,LOT 18 SEC 1 DP 975250.,,,,AJ,A,,
4677,207,ARCHIVE,1865900000000,2009799,,104,MOUNT ST,COOGEE,2034,,325000,"LOTS 19-20 SEC 16 DP 975569, LOTS 2-16 SP 7497, LOTS 18-19 SP 14595.",,,,AG,A,,
4678,008,VALNET1,0575300000000,209757,,75,BULL STREET,COOKS HILL,2300,,185000,LOT 1 DP 196534.,94.85,M,,,A,,
4679,034,ARCHIVE,399800000000,,,10,JERRANG AV,COOMA,2630,,57500,LOT 24 DP 260978.,870.9,M,,AA,A,,
4680,112,VALNET1,0149600000000,1220935,,92,MARTIN ST,COOLAH,2843,,35000,LOT 24 DP 37686. VILLAGE COOLAH,1032.0,M,,,Z,,
4681,207,ARCHIVE,1866600000000,2009906,,88,MOUNT ST,COOGEE,2034,,387000,LOTS 1-18 SP 6467.PART LOTS 2-3 SEC 15 DP UNNAMED,,,,AG,A,,
4682,034,ARCHIVE,528150000000,,,,SOHO ST,COOMA,2630,,15000,LOT 73 DP 224218.,695.5,M,,AG,A,,
4683,008,VALNET1,4397900000000,257755,,75,UNION STREET,COOKS HILL,2300,,164000,"LOT 1-54 SP 6468, LOT 55-59 SP 7240.",2049.0,M,,,A,,
4684,101,ARCHIVE,116551410000,,,9,COOLAROO PL,COOLANGATTA,2535,,330000,LOT 1 DP 834254.,1.6,H,,QT,R,,
4685,101,VALNET1,0856605080000,1071282,,50,HARLEY HILL RD,COOLANGATTA,2535,,405000,LOT 2 DP 240295 TRANSMISSION LINE EASEMENT.,2.023,H,,,R,,
4686,101,ARCHIVE,1760007300000,1089858,,10A,JASPERS BRUSH RD,COOLANGATTA,2535,,315000,LOT 1 DP 601531.,2.0,H,,QT,R,,
4687,101,ARCHIVE,1192050600000,1078579,,80,MOEYAN RD,COOLANGATTA,2535,,352500,LOT 3 DP 604999.,2.023,H,,QT,R,,
4688,120,VALNET1,0431502700000,1260619,,862,RIDGE RD,COOKS GAP,2850,,96000,LOT 63 DP 251603. PHS MOOLARBEN WYALDRA,10.12,H,,,R,,
4689,034,ARCHIVE,272000000000,,,6,ARTHUR AV,COOMA,2630,,49000,LOT 6 DP 24983.,594.4,M,,AG,A,,
4690,003,VALNET1,1090200000000,43563,,26,DEL RIO DR,COPACABANA,2251,,355000,LOT 292 DP 27276.,607.0,M,,,A,,
4691,003,ARCHIVE,1091800000000,43579,,56,DEL RIO DR,COPACABANA,2251,,385000,LOT 380 DP 28386.,524.8,M,,FT,A,,
4692,013,ARCHIVE,371100000000,,,18,COOLANGATTA ST,COOMBA PARK,2428,,33000,LOT 293 DP 216499.,556.4,M,,DC,Z,,
4693,034,ARCHIVE,465900000000,,,3,NEUSS AV,COOMA,2630,,59000,LOT 26 DP 28477.,657.6,M,,AH,A,,
4694,003,VALNET1,1085320000000,43510,,71,DEL RIO DR,COPACABANA,2251,,75000,LOT 271 DP 27276.,575.4,M,,,A,,
4695,004,VALNET1,4390570000000,169023,,17A,BEAUTY POINT RD,COORANBONG,2265,,165000,LOT 21 DP 882311.,754.4,M,,,A,,
4696,003,VALNET1,0811700000000,39383,,29,CIRCULO DR,COPACABANA,2251,,415000,LOT 1104 DP 32092.,556.4,M,,,A,,
4697,237,ARCHIVE,292405900000,,,,PH TIMOR PH PORS,COONABARABRAN,2357,,138000,LOT 91 DP 624611.,29.18,H,,HE,R,,
4698,237,ARCHIVE,292404390000,,,,PH TIMOR PH PORS,COONABARABRAN,2357,,90950,PH TIMOR LOT 22 DP 263478,20.02,H,,HE,R,,
4699,003,VALNET1,0887600000000,40541,,111,COPACABANA DR,COPACABANA,2251,,530000,LOT 31 DP 25537 SUBJECT TO ROW.,847.3,M,,,A,,
4700,162,ARCHIVE,515700000000,,,9,HIGH ST,COOPERNOOK,2426,,115000,LOT 82 DP 4865.LOCALITY COOPERNOOK,1012.0,M,,JG,Z,,
4701,003,ARCHIVE,1947300000000,60237,,12,KOORABEL AV,COPACABANA,2251,,137500,LOT 46 DP 237999 SUBJECT TO DRAINAGE EASEMENT.,505.9,M,,GD,A,,
4702,004,ARCHIVE,4509302150000,170904,,,BELLBIRD CLOSE,COORANBONG,2265,,380000,LOT 2 DP 833958.,1.0,H,,RF,R,,
4703,034,VALNET1,0470100000000,444748,,3,NORMAN DYKES AV,COOMA,2630,,125000,LOT 3 DP 24234.,1018.0,M,,,A,,
4704,034,ARCHIVE,496300000000,,,18,SELLAR ST,COOMA,2630,,14500,LOT 11 DP 36458.22.86/7.72X42.72 IRR/39.62,638.7,M,,AH,A,,
4705,034,ARCHIVE,500400000000,,,193,SHARP ST,COOMA,2630,,170000,LOT X DP 401214.,,,,AM,A,,
4706,237,ARCHIVE,178200000000,,,44,EDWARDS ST,COONABARABRAN,2357,,18000,LOT 22 DP 14813.,916.9,M,,AB,Z,,
4707,013,ARCHIVE,385900000000,,,110,COONABARABRAN RD,COOMBA PARK,2428,,93000,LOT 100 DP 222756.,556.4,M,,DD,Z,,
4708,013,VALNET1,0382400000000,317625,,32,COONABARABRAN RD,COOMBA PARK,2428,,22000,LOT 90 DP 216499.,556.4,M,,,Z,,
4709,013,VALNET1,0427905200000,318127,,,ILLAWONG RD,COOMBA PARK,2428,,580000,LOT 102 DP 830867.,5.383,H,,,R,,
4710,237,ARCHIVE,180600933000,,,,GARDENER ST,COONABARABRAN,2357,,55000,LOT 10 DP 840963.,3184.0,M,,FB,Z,,
4711,237,ARCHIVE,221905000000,,,,RIFLE RANGE RD,COONABARABRAN,2357,,85000,LOT 11 DP 731935.,3734.0,M,,AE,Z,,
4712,237,ARCHIVE,223827000000,,,16,RUNDLE ST,COONABARABRAN,2357,,128000,LOT 25 DP 42145.,963.5,M,,AA,Z,,
4713,237,ARCHIVE,224543000000,,,26,TANNABAH ST,COONABARABRAN,2357,,175000,LOT 12 DP 748331.,828.1,M,,AA,Z,,
4714,238,ARCHIVE,161600000000,,,37,DUBBO ST,COONAMBLE,2829,,45000,LOT 13 SEC 16 DP 758282.,1948.0,M,,ZD,Z,,
4715,238,ARCHIVE,168200000000,,,12,FLOYD ST,COONAMBLE,2829,,8000,LOT 10 SEC B DP 999.(COONAMBLE),1982.0,M,,ZC,Z,,
4716,237,ARCHIVE,226400000000,,,55,TIMOR ST,COONABARABRAN,2357,,35000,LOT 2 DP 375265.,935.8,M,,AB,Z,,
4717,034,ARCHIVE,571000000000,,,49,YAREEN RD,COOMA,2630,,59000,LOT 64 DP 209292.,670.3,M,,AM,A,,
4718,034,ARCHIVE,560300000000,,,9,WONGA ST,COOMA,2630,,69000,LOT 72 DP 209292.,676.6,M,,AJ,A,,
4719,237,ARCHIVE,0959000000000,,,,PH BRIGALOW,COONABARABRAN,2357,,631600,PSH BRIGALOW LOT 275 DP 755479 (CSL 49/21).,639.1,H,,MA,R,,
4720,237,ARCHIVE,284820000000,,,,,COONABARABRAN,2357,,50000,PSH SALTWATER LOT 2 DP 867532.,40.05,H,,HJ,R,,
4721,237,ARCHIVE,0108400000000,,,,,COONABARABRAN,2357,,95000,PSH BARADINE LOT 3 DP 571423.,17.54,H,,HH,R,,
4722,238,ARCHIVE,184300000000,,,4,MAULE LA,COONAMBLE,2829,,20000,LOT A DP 906993.,917.0,M,,ZD,Z,,
4723,238,ARCHIVE,230000000000,,,40,WILGA ST,COONAMBLE,2829,,38000,LOT B DP 399030.,1214.0,M,,ZB,Z,,
4724,024,ARCHIVE,229045000000,,,4871,PH COWCUMBALA DP'S,COOTAMUNDRA,2590,,175000,LOT 2 DP 572975.,44.1,H,,HC,R,,
4725,034,ARCHIVE,0340000000000,443304,,,PH BREST,COOMA,2630,,28000,PSH BREST LOT 143 DP 750527.,48.56,H,,RY,R,,
4726,013,VALNET1,0413000000000,317964,,5,WALLAROO ST,COOMBA PARK,2428,,25000,LOT 78 DP 222756.,556.4,M,,,Z,,
4727,013,VALNET1,0423200000000,318071,,13,YALLAMBEE ST,COOMBA PARK,2428,,13000,LOT 139 DP 222755.,,,,,Z,,
4728,013,VALNET1,0423500000000,318075,,21,YALLAMBEE ST,COOMBA PARK,2428,,11000,LOT 135 DP 222755.,,,,,Z,,
4729,237,ARCHIVE,164600000000,,,124,DALGARNO ST,COONABARABRAN,2357,,55000,LOT 5 SEC 53 DP 758281.,1075.0,M,,AB,Z,,
4730,003,ARCHIVE,561300000000,,,50,BRANGA AV,COPACABANA,2251,,155000,LOT 18 DP 237999.,1252.0,M,,GD,A,,
4731,238,VALNET1,0130500000000,2632542,,49,ABERFORD ST,COONAMBLE,2829,,35000,LOT 1 DP 129259.,657.6,M,,,Z,,
4732,004,ARCHIVE,126883040000,,,7,KENNEDY CL,COORANBONG,2265,,200000,LOT 13 DP 865588 SUBJECT TO DRAINAGE EASEMENT.,600.0,M,,NJ,A,,
4733,055,ARCHIVE,145735533000,,,21,SHIRAZ CR,COROWA,2646,,109000,LOT 219 DP 730946.,809.6,M,,AT,A,,
4734,055,ARCHIVE,145805000000,,,83,SHORT STREET,COROWA,2646,,385000,LOT 22 DP 1022936.,2495.0,M,,,,,
4735,055,ARCHIVE,148200000000,,,10,TOWER ST,COROWA,2646,,116000,LOT 91 DP 847113.,625.0,M,,AA,A,,
4736,003,ARCHIVE,2941800000000,77194,,71,PUEBLO ST,COPACABANA,2251,,230000,LOT 486 DP 29468.,575.4,M,,FT,A,,
4737,024,ARCHIVE,0802000000000,,,13,HUME ST,COOTAMUNDRA,2590,,85000,LOT 21 SEC E DP 1975.,1227.0,M,,AG,Z,,
4738,024,ARCHIVE,0794000000000,,,2,HUME ST,COOTAMUNDRA,2590,,63500,LOT 2 DP 222389.,714.5,M,,AG,Z,,
4739,024,ARCHIVE,188900000000,,,140,THOMPSON ST,COOTAMUNDRA,2590,,27750,LOT 4 DP 26262.,746.1,M,,AB,Z,,
4740,010,VALNET1,0304254020000,2772417,,67A,BONITO ST,CORLETTE,2315,,245500,LOT 2 DP 1022786.,349.0,M,,,,,
4741,010,VALNET1,0304250001500,271095,,78A,BONITO ST,CORLETTE,2315,,240000,LOT 2 DP 1014770 SUBJECT TO DRAINAGE EASEMENT SUBJECT TO ROW.,449.8,M,,,A,,
4742,010,VALNET1,0726651400000,282732,,6,CHARTHOUSE AVE,CORLETTE,2315,,175000,"LOT 726 DP 786890, LOTS 1-2 SP 60077.",801.6,M,,,A,,
4743,010,ARCHIVE,726651400000,,,6,CHARTHOUSE AVE,CORLETTE,2315,,175500,"LOT 726 DP 786890, LOTS 1-2 SP 60077.",801.6,M,,FC,A,,
4744,010,ARCHIVE,727613000000,,,8,CLIPPER CL,CORLETTE,2301,,450000,LOT 851 DP 790780.,663.9,M,,FE,A,,
4745,103,ARCHIVE,1108512060000,1144644,,136,DERRIBONG DR,CORDEAUX HEIGHTS,2526,,311000,LOT 1712 DP 773035.,704.0,M,,QR,A,,
4746,103,ARCHIVE,1108510110000,1144523,,17,DERRIBONG DR,CORDEAUX HEIGHTS,2526,,206000,LOT 309 DP 263444.SUBJ TO VAR ROW VARIOUS EASMTS,781.2,M,,QR,A,,
4747,055,ARCHIVE,0625930000000,,,4,BERYL DR,COROWA,2646,,112000,LOT 142 DP 818617.,323.0,M,,AT,A,,
4748,024,ARCHIVE,142850900000,,,1,PHILIP ST,COOTAMUNDRA,2590,,52000,LOT 14 DP 238184.,796.69,M,,AB,Z,,
4749,004,ARCHIVE,4406801000000,169389,,499,FREEMANS DR,COORANBONG,2265,,115000,LOT 21 DP 1000725.,1013.0,M,,NJ,A,,
4750,004,ARCHIVE,4381901300000,168863,,17,MARTINSVILLE RD,COORANBONG,2265,,78950,LOT 2 DP 1014607.,713.7,M,,NJ,A,,
4751,004,VALNET1,0126802900000,97251,,653,FREEMANS DR,COORANBONG,2265,,250000,LOT B DP 334684.,1.214,H,,,R,,
4752,024,ARCHIVE,0892100000000,,,33,JOHN ST,COOTAMUNDRA,2590,,180000,LOT 72 DP 590487.,1981.0,M,,AA,Z,,
4753,024,ARCHIVE,0909000000000,,,14,JUSTIN ST,COOTAMUNDRA,2590,,94000,LOT A DP 343067.,670.2,M,,AE,Z,,
4754,055,ARCHIVE,151200000000,,,10,VERA ST,COROWA,2646,,73000,LOT 11 SEC 1 DP 2575.,1012.0,M,,AH,A,,
4755,003,ARCHIVE,3650500000000,89992,,74,VISTA AV,COPACABANA,2251,,315000,LOT 966 DP 30925 INTEREST IN ROW.,505.9,M,,FT,A,,
4756,003,VALNET1,3653600000000,90024,,88,VISTA AV NORTH,COPACABANA,2251,,142000,LOT 973 DP 30925 INTEREST IN ROW.,626.0,M,,,A,,
4757,103,ARCHIVE,417002103000,,,43A,BOOREEA BLVD,CORDEAUX HEIGHTS,2526,,249000,LOT 1858 DP 825708 SUBJECT TO VARIOUS EASEMENTS.,839.1,M,,QR,A,,
4758,103,VALNET1,1108510380000,1144545,,67,DERRIBONG DR,CORDEAUX HEIGHTS,2526,,300000,LOT 155 DP 714046 SUBJECT TO DRAINAGE EASEMENT. ARC 16/25.9IRRX35.33/38.3IRR 1 WIDE,796.9,M,,,A,,
4759,024,ARCHIVE,215000000000,,,156,WALLENDOON ST,COOTAMUNDRA,2590,,97000,LOT Y DP 420418.,992.7,M,,AC,Z,,
4760,003,ARCHIVE,2624900000000,71946,,121,OCEANO ST,COPACABANA,2251,,430000,LOT 988 DP 30925 INTEREST IN ROW.,518.5,M,,FT,A,,
4761,003,ARCHIVE,2619900000000,71885,,26,OCEANO ST,COPACABANA,2251,,392000,LOT 760 DP 30237 SUBJECT TO DRAINAGE EASEMENT.,1151.0,M,,FT,A,,
4762,024,VALNET1,0000127023000,417976,,19,BINOWEE RD,COOTAMUNDRA,2590,,210000,LOT 12 DP 613865.,2.2,H,,,R,,
4763,003,VALNET1,3722200000000,91123,,28,WARWILLA AV,COPACABANA,2251,,150000,"LOT 68 DP 237999, LOTS 1-2 SP 18985.",464.5,M,,,B,,
4764,153,ARCHIVE,0506500000000,,,95,CAMBRIDGE ST,COPMANHURST,2460,,10500,LOT 6 SEC 15 DP 758290.,1329.0,M,,KC,Z,,
4765,153,VALNET1,0042117000000,2781267,,1783,CLARENCE WY,COPMANHURST,2460,,10000,"LOT 1 DP 252614, LOTS 2,9-10 SEC 10 DP 758290, LOTS 6-10 SEC 11 DP 758290, LOTS 2-3 DP 1014905 TRANSMISSION LINE EASEMENT, LOT 1 DP 1015558.",12.62,H,,,,,
4766,153,ARCHIVE,0432710000000,,,,CLARENCE WY,COPMANHURST,2460,,36500,LOT 1 DP 1014905.,6.006,H,,,,,
4767,103,ARCHIVE,2711220300000,1169240,,8,MARRIL CRCT,CORDEAUX HEIGHTS,2526,,367500,LOT 406 DP 708415 SUBJECT TO DRAINAGE EASEMENT.ARC 20.03/20.5X36.39/31.05 1 WIDE,670.0,M,,QR,A,,
4768,024,ARCHIVE,170700000000,,,123,SUTTON ST,COOTAMUNDRA,2590,,40000,LOT 2 SEC 10 DP 758287.,,,,AB,Z,,
4769,003,ARCHIVE,412675000000,,,12,BIRDLAND CL,COPACABANA,2251,,232500,LOT 4 DP 248935.,848.1,M,,FT,A,,
4770,004,ARCHIVE,4427217000000,169525,,6,DORA ST,COORANBONG,2265,,130000,LOT 11 SEC B DP 724.,,,,NJ,A,,
