post_code,area,contract_date,settlement_date,purchase_price,nature_of_property,primary_purpose,year
2262,344.5,11/02/2012,12/07/2012,285000,R,RESIDENCE,2012
2259,556.9,10/12/2012,12/07/2012,327500,R,RESIDENCE,2012
2261,866.3,11/12/2012,12/10/2012,515000,R,RESIDENCE,2012
2261,783.8,11/09/2012,12/10/2012,575000,R,RESIDENCE,2012
2263,556.4,11/01/2012,12/05/2012,285000,R,RESIDENCE,2012
2261,866.3,11/07/2012,12/05/2012,480000,R,RESIDENCE,2012
2263,461.6,12/03/2012,12/05/2012,360000,R,RESIDENCE,2012
2263,,11/10/2012,12/03/2012,218500,R,RESIDENCE,2012
2263,695.5,11/09/2012,12/07/2012,322000,R,RESIDENCE,2012
2261,7051.0,12/03/2012,12/10/2012,725000,R,RESIDENCE,2012
2263,,11/02/2012,12/11/2012,225000,R,RESIDENCE,2012
2261,512.2,10/11/2012,12/04/2012,470000,R,RESIDENCE,2012
2261,594.0,11/01/2012,12/06/2012,700000,R,RESIDENCE,2012
2263,505.9,11/08/2012,12/10/2012,216000,R,RESIDENCE,2012
2259,575.4,11/05/2012,12/10/2012,345000,R,RESIDENCE,2012
2258,743.4,10/04/2012,12/07/2012,436000,R,RESIDENCE,2012
2259,543.7,11/07/2012,12/05/2012,235000,R,RESIDENCE,2012
2259,,04/11/2012,12/06/2012,302500,3,COMMERCIAL,2012
2258,,11/06/2012,12/11/2012,338500,R,RESIDENCE,2012
2261,,10/10/2012,12/07/2012,460000,R,RESIDENCE,2012
2118,853.6,11/02/2012,12/07/2012,720000,R,RESIDENCE,2012
2081,828.1,11/01/2012,12/07/2012,765000,R,RESIDENCE,2012
2077,,10/04/2012,12/10/2012,480000,R,RESIDENCE,2012
2126,762.2,11/05/2012,12/06/2012,951000,R,RESIDENCE,2012
2076,884.5,11/10/2012,12/10/2012,918000,R,RESIDENCE,2012
2120,633.6,10/12/2012,12/12/2012,930000,R,RESIDENCE,2012
2121,1233.0,10/06/2012,12/05/2012,1210000,R,RESIDENCE,2012
2119,1233.0,09/06/2012,12/05/2012,1201000,R,RESIDENCE,2012
2079,430.5,10/11/2012,12/06/2012,575000,R,RESIDENCE,2012
2121,739.8,11/03/2012,12/03/2012,946000,R,RESIDENCE,2012
2125,935.8,12/11/2012,12/11/2012,350000,R,RESIDENCE,2012
2159,2.0,11/07/2012,12/10/2012,1330000,R,RESIDENCE,2012
2120,771.4,10/12/2012,12/11/2012,780000,3,HOUSE,2012
2126,740.1,09/12/2012,12/05/2012,805000,R,RESIDENCE,2012
2077,,11/09/2012,12/07/2012,635000,R,RESIDENCE,2012
2120,942.2,11/06/2012,12/07/2012,760000,R,RESIDENCE,2012
2082,1480.0,11/02/2012,12/07/2012,605000,R,RESIDENCE,2012
2125,1043.0,10/05/2012,12/06/2012,702000,R,RESIDENCE,2012
2464,518.5,11/03/2012,12/05/2012,457000,R,RESIDENCE,2012
2463,753.3,11/07/2012,12/12/2012,289000,R,RESIDENCE,2012
2460,8048.0,12/04/2012,12/10/2012,220000,R,RESIDENCE,2012
2460,799.5,11/05/2012,12/07/2012,267500,R,RESIDENCE,2012
2462,600.0,11/05/2012,12/06/2012,360000,R,RESIDENCE,2012
2462,600.0,11/05/2012,12/03/2012,290000,3,COMMERCIAL,2012
2462,600.0,11/05/2012,12/03/2012,290000,3,COMMERCIAL,2012
2460,4.775,11/07/2012,12/05/2012,230000,V,VACANT LAND,2012
2460,1256.0,05/02/2012,10/10/2012,225500,3,RMS PURCHASE LOT 100,2012
2430,1012.0,10/08/2012,11/09/2012,225000,R,RESIDENCE,2012
2443,11.36,12/06/2012,12/03/2012,540000,3,FARMLAND,2012
2430,606.1,11/07/2012,12/10/2012,259000,R,RESIDENCE,2012
2430,9576.0,11/06/2012,12/11/2012,340000,R,RESIDENCE,2012
2430,841.0,10/02/2012,12/06/2012,225000,R,RESIDENCE,2012
2580,688.8,11/08/2012,12/10/2012,415000,R,RESIDENCE,2012
2580,930.55,10/08/2012,12/04/2012,265000,R,RESIDENCE,2012
2579,1315.0,11/09/2012,12/07/2012,247500,R,RESIDENCE,2012
2580,90.94,10/09/2012,12/06/2012,840000,3,FARM,2012
2579,328.9,08/10/2012,11/01/2012,720000,V,VACANT LAND,2012
2580,660.0,11/07/2012,12/12/2012,400000,R,RESIDENCE,2012
2536,809.2,11/01/2012,12/10/2012,530000,R,RESIDENCE,2012
2536,,11/02/2012,12/07/2012,282000,R,RESIDENCE,2012
2536,,11/05/2012,12/03/2012,181500,R,RESIDENCE,2012
2537,689.2,10/12/2012,12/03/2012,355000,3,HOUSE,2012
2536,2323.0,11/10/2012,12/11/2012,700000,3,HOUSE,2012
2546,,11/02/2012,12/05/2012,222000,R,RESIDENCE,2012
2546,569.1,12/07/2012,12/12/2012,240000,R,RESIDENCE,2012
2546,4584.0,09/11/2012,10/09/2012,550000,3,INDUSTRIAL,2012
2546,758.8,11/07/2012,12/05/2012,368000,R,RESIDENCE,2012
2546,1062.0,12/12/2012,12/12/2012,400000,3,COMMERCIAL,2012
2536,917.1,11/09/2012,12/07/2012,260000,V,VACANT LAND,2012
2320,695.0,11/06/2012,12/03/2012,567000,R,RESIDENCE,2012
2325,809.4,11/07/2012,12/07/2012,359000,3,HOUSE,2012
2325,506.0,12/07/2012,12/07/2012,236000,R,RESIDENCE,2012
2325,663.9,12/06/2012,12/10/2012,300000,R,RESIDENCE,2012
2325,613.11,11/07/2012,12/06/2012,200000,R,RESIDENCE,2012
2327,635.4,10/10/2012,12/05/2012,420000,R,RESIDENCE,2012
2325,958.1,10/12/2012,12/07/2012,410000,R,RESIDENCE,2012
2325,5335.0,10/10/2012,12/10/2012,176000,V,VACANT LAND,2012
2327,,03/09/2012,12/11/2012,280000,R,RESIDENCE,2012
2823,828.3,12/06/2012,12/10/2012,110000,3,COMMERCIAL,2012
2478,2611.0,10/09/2012,12/07/2012,500000,R,RESIDENCE,2012
2477,861.0,10/02/2012,12/07/2012,515000,R,RESIDENCE,2012
2478,1.047,11/09/2012,12/10/2012,750000,R,RESIDENCE,2012
2478,830.7,11/05/2012,12/10/2012,548000,R,RESIDENCE,2012
2477,,10/05/2012,12/04/2012,410000,R,RESIDENCE,2012
2477,840.8,11/08/2012,12/07/2012,360000,R,RESIDENCE,2012
2478,770.0,11/05/2012,12/06/2012,550000,R,RESIDENCE,2012
2478,803.2,11/08/2012,12/06/2012,460000,R,RESIDENCE,2012
2477,,11/01/2012,12/06/2012,280000,R,RESIDENCE,2012
2477,614.7,11/12/2012,12/10/2012,220000,V,VACANT LAND,2012
2478,,10/12/2012,11/09/2012,270000,R,RESIDENCE,2012
2478,,11/07/2012,12/07/2012,360000,3,COMMERCIAL,2012
2155,308.5,10/05/2012,12/07/2012,591500,R,RESIDENCE,2012
2154,466.9,10/08/2012,12/07/2012,880000,R,RESIDENCE,2012
2153,1056.0,11/06/2012,12/10/2012,550000,V,VACANT LAND,2012
2153,696.8,10/11/2012,12/06/2012,655000,R,RESIDENCE,2012
2154,766.1,09/07/2012,12/10/2012,810000,R,RESIDENCE,2012
2153,695.6,10/09/2012,12/04/2012,680000,R,RESIDENCE,2012
2151,695.6,11/07/2012,12/10/2012,620000,R,RESIDENCE,2012
2154,853.6,10/11/2012,12/03/2012,620000,R,RESIDENCE,2012
2118,1056.0,11/03/2012,12/10/2012,810000,R,RESIDENCE,2012
2153,710.0,09/11/2012,12/03/2012,1250000,R,RESIDENCE,2012
2153,314.0,10/08/2012,12/10/2012,650000,R,RESIDENCE,2012
2155,701.1,11/09/2012,12/06/2012,512500,V,VACANT LAND,2012
2155,700.0,09/04/2012,12/03/2012,530000,V,VACANT LAND,2012
2154,,11/06/2012,12/04/2012,545000,R,RESIDENCE,2012
2390,80.93,07/11/2012,11/09/2012,500000,3,FARM,2012
2390,1012.0,11/02/2012,12/11/2012,360000,R,RESIDENCE,2012
2630,4047.0,07/01/2012,07/01/2012,165000,R,RESIDENCE,2012
2627,,11/09/2012,12/05/2012,245000,R,RESIDENCE,2012
2627,,11/09/2012,12/05/2012,245000,R,RESIDENCE,2012
2630,8128.0,07/01/2012,07/01/2012,165000,R,RESIDENCE,2012
2482,8415.0,11/01/2012,12/10/2012,750000,R,RESIDENCE,2012
2483,575.4,11/12/2012,12/07/2012,385000,R,RESIDENCE,2012
2481,8324.0,11/08/2012,12/03/2012,910000,R,RESIDENCE,2012
2481,3926.0,10/05/2012,12/05/2012,970000,R,RESIDENCE,2012
2483,4376.0,11/05/2012,12/10/2012,722000,R,RESIDENCE,2012
2483,809.4,11/01/2012,12/04/2012,637500,R,RESIDENCE,2012
2481,360.4,09/03/2012,10/08/2012,703000,R,RESIDENCE,2012
2481,,11/05/2012,12/07/2012,285000,3,COMMERCIAL,2012
2481,,11/05/2012,12/07/2012,285000,3,COMMERCIAL,2012
2025,,11/07/2012,12/12/2012,805000,R,RESIDENCE,2012
2021,,11/06/2012,12/06/2012,390000,R,RESIDENCE,2012
2025,302.9,09/11/2012,12/04/2012,2600000,R,RESIDENCE,2012
2025,581.7,09/05/2012,10/09/2012,4000000,R,RESIDENCE,2012
2041,,11/01/2012,12/03/2012,700000,R,RESIDENCE,2012
2040,,11/10/2012,12/12/2012,717000,R,RESIDENCE,2012
2039,231.24,11/08/2012,12/05/2012,810000,R,RESIDENCE,2012
2041,,11/10/2012,12/10/2012,1055000,R,RESIDENCE,2012
2039,,10/12/2012,12/07/2012,524500,3,HOME UNIT,2012
2040,,11/05/2012,12/10/2012,401350,R,RESIDENCE,2012
2162,,11/12/2012,12/07/2012,285000,3,SHOP,2012
2212,588.1,09/03/2012,12/10/2012,730000,R,RESIDENCE,2012
2198,556.4,10/06/2012,12/10/2012,530000,R,RESIDENCE,2012
2213,834.7,12/06/2012,12/06/2012,133333,R,RESIDENCE,2012
2212,556.4,10/04/2012,12/10/2012,620000,R,RESIDENCE,2012
2200,,10/09/2012,12/04/2012,284000,R,RESIDENCE,2012
2213,550.1,11/10/2012,12/07/2012,876000,R,RESIDENCE,2012
2200,777.8,11/09/2012,12/07/2012,750000,R,RESIDENCE,2012
2212,575.4,10/05/2012,12/07/2012,605000,R,RESIDENCE,2012
2211,556.4,10/06/2012,12/10/2012,930000,R,RESIDENCE,2012
2211,619.7,11/05/2012,12/11/2012,607500,R,RESIDENCE,2012
2190,613.11,11/03/2012,12/06/2012,735000,R,RESIDENCE,2012
2190,308.3,10/09/2012,12/05/2012,532000,R,RESIDENCE,2012
2162,357.8,09/09/2012,12/10/2012,536000,R,RESIDENCE,2012
2200,,09/01/2012,12/10/2012,438000,R,RESIDENCE,2012
2200,618.13,10/11/2012,12/10/2012,633000,R,RESIDENCE,2012
2200,,10/03/2012,12/03/2012,322000,R,RESIDENCE,2012
2211,556.4,11/02/2012,12/07/2012,650000,3,HOUSE,2012
2200,,11/07/2012,12/11/2012,310000,R,RESIDENCE,2012
2198,1214.24,09/08/2012,12/03/2012,685000,R,RESIDENCE,2012
2212,332.8,10/10/2012,12/12/2012,690000,R,RESIDENCE,2012
2196,125.0,10/08/2012,12/03/2012,395000,R,RESIDENCE,2012
2145,569.1,09/07/2012,12/10/2012,481000,R,RESIDENCE,2012
2161,,10/10/2012,12/11/2012,275000,R,RESIDENCE,2012
2145,815.0,11/11/2012,12/07/2012,565000,R,RESIDENCE,2012
2145,696.77,12/05/2012,12/05/2012,150000,R,RESIDENCE,2012
2161,,10/11/2012,12/06/2012,270000,R,RESIDENCE,2012
2145,556.4,12/01/2012,12/12/2012,200000,R,RESIDENCE,2012
2145,929.03,11/10/2012,12/11/2012,691000,R,RESIDENCE,2012
2145,726.35,10/06/2012,12/03/2012,490000,R,RESIDENCE,2012
2160,,11/08/2012,12/10/2012,340000,R,RESIDENCE,2012
2133,227.8,10/03/2012,12/10/2012,810000,R,RESIDENCE,2012
2192,986.4,10/11/2012,12/06/2012,868000,R,RESIDENCE,2012
2192,404.74,10/10/2012,12/05/2012,600000,R,RESIDENCE,2012
2195,505.92,11/08/2012,12/07/2012,474000,R,RESIDENCE,2012
2133,264.5,11/03/2012,12/10/2012,620000,R,RESIDENCE,2012
2196,600.7,11/05/2012,12/07/2012,520000,R,RESIDENCE,2012
2210,480.6,12/06/2012,12/06/2012,800000,3,INDUSTRIAL,2012
2195,,11/09/2012,12/12/2012,285000,R,RESIDENCE,2012
2194,,10/02/2012,12/03/2012,830000,R,RESIDENCE,2012
2194,,11/07/2012,12/12/2012,690000,R,RESIDENCE,2012
2194,,10/05/2012,12/05/2012,650000,R,RESIDENCE,2012
2194,,09/03/2012,11/02/2012,480000,R,RESIDENCE,2012
2647,293.0,09/07/2012,10/08/2012,230000,R,RESIDENCE,2012
2880,771.4,11/08/2012,12/10/2012,267000,R,RESIDENCE,2012
2880,392.1,11/01/2012,12/06/2012,115000,R,RESIDENCE,2012
2632,211.4,08/10/2012,09/07/2012,250000,R,RESIDENCE,2012
2632,1012.0,07/01/2012,07/01/2012,160000,R,RESIDENCE,2012
2140,135.0,12/03/2012,12/07/2012,385000,R,RESIDENCE,2012
2135,710.64,09/06/2012,12/07/2012,1410000,R,RESIDENCE,2012
2135,904.2,10/05/2012,12/05/2012,1582000,R,RESIDENCE,2012
2140,501.55,11/02/2012,12/07/2012,915000,R,RESIDENCE,2012
2140,,11/06/2012,12/04/2012,415000,R,RESIDENCE,2012
2620,761.8,09/07/2012,12/06/2012,436000,R,RESIDENCE,2012
2620,,10/02/2012,12/03/2012,375000,R,RESIDENCE,2012
2620,,11/06/2012,12/04/2012,305000,R,RESIDENCE,2012
2620,,10/05/2012,11/09/2012,445500,R,RESIDENCE,2012
2620,,11/09/2012,12/07/2012,445000,R,RESIDENCE,2012
2620,148.0,08/07/2012,11/12/2012,269000,R,RESIDENCE,2012
2850,955.2,11/07/2012,12/03/2012,450000,R,RESIDENCE,2012
2852,749.4,11/05/2012,12/03/2012,315000,R,RESIDENCE,2012
2088,1142.0,10/05/2012,12/12/2012,4600000,R,RESIDENCE,2012
2088,,11/06/2012,12/07/2012,390000,R,RESIDENCE,2012
2088,,09/07/2012,11/02/2012,550000,R,RESIDENCE,2012
2088,,10/03/2012,12/12/2012,3500000,R,RESIDENCE,2012
2151,600.7,08/04/2012,12/11/2012,670000,R,RESIDENCE,2012
2153,727.2,11/08/2012,12/10/2012,625000,R,RESIDENCE,2012
2161,745.69,10/01/2012,12/06/2012,420000,R,RESIDENCE,2012
2150,524.8,12/06/2012,12/06/2012,550000,R,RESIDENCE,2012
2116,,10/09/2012,12/04/2012,493000,R,RESIDENCE,2012
2150,,11/12/2012,12/11/2012,340000,R,RESIDENCE,2012
2117,929.5,10/11/2012,12/06/2012,710000,R,RESIDENCE,2012
2117,411.0,11/02/2012,12/07/2012,440000,R,RESIDENCE,2012
2153,,12/05/2012,12/05/2012,243000,R,RESIDENCE,2012
2117,,10/04/2012,12/11/2012,603000,R,RESIDENCE,2012
2145,,06/01/2012,12/12/2012,469200,R,RESIDENCE,2012
2145,,09/01/2012,12/12/2012,445000,R,RESIDENCE,2012
2150,,11/08/2012,12/06/2012,402800,R,RESIDENCE,2012
2150,,11/09/2012,12/07/2012,499000,R,RESIDENCE,2012
2160,,10/06/2012,11/03/2012,395500,R,RESIDENCE,2012
2280,1309.0,11/03/2012,12/04/2012,321000,R,RESIDENCE,2012
2283,512.2,11/09/2012,12/07/2012,335000,R,RESIDENCE,2012
2280,1194.0,05/09/2012,06/08/2012,285000,R,RESIDENCE,2012
2280,556.4,12/05/2012,12/05/2012,330000,R,RESIDENCE,2012
2281,513.3,05/04/2012,12/10/2012,235000,R,RESIDENCE,2012
2282,413.6,11/02/2012,12/06/2012,500000,R,RESIDENCE,2012
2281,1009.0,11/07/2012,12/05/2012,215000,V,VACANT LAND,2012
2285,632.8,11/10/2012,12/10/2012,350000,R,RESIDENCE,2012
2281,446.2,11/06/2012,12/11/2012,350000,R,RESIDENCE,2012
2281,480.0,12/03/2012,12/03/2012,405000,R,RESIDENCE,2012
2285,548.0,11/01/2012,12/06/2012,428000,R,RESIDENCE,2012
2290,562.8,11/01/2012,12/07/2012,455000,R,RESIDENCE,2012
2290,,11/01/2012,12/11/2012,382500,R,RESIDENCE,2012
2290,907.0,11/01/2012,12/06/2012,745000,R,RESIDENCE,2012
2290,518.5,11/07/2012,12/12/2012,335000,R,RESIDENCE,2012
2289,632.3,10/12/2012,12/07/2012,451000,R,RESIDENCE,2012
2280,790.4,04/05/2012,10/05/2012,760000,R,RESIDENCE,2012
2290,455.3,11/12/2012,12/07/2012,540000,R,RESIDENCE,2012
2283,2906.0,11/12/2012,11/12/2012,704000,R,RESIDENCE,2012
2283,3490.0,11/12/2012,11/12/2012,704000,R,RESIDENCE,2012
2280,,10/06/2012,11/02/2012,360000,R,RESIDENCE,2012
2267,450.2,11/07/2012,12/10/2012,320000,R,RESIDENCE,2012
2283,644.1,11/06/2012,12/04/2012,555000,R,RESIDENCE,2012
2265,450.4,08/06/2012,12/05/2012,150800,V,VACANT LAND,2012
2264,,11/01/2012,12/03/2012,170500,3,UNIT,2012
2067,,07/10/2012,12/10/2012,472000,3,COMMERCIAL,2012
2064,,10/09/2012,12/10/2012,640000,3,COMMERCIAL,2012
2068,,11/09/2012,12/07/2012,750000,R,RESIDENCE,2012
2067,986.0,07/10/2012,12/12/2012,1925000,3,INDUSTRIAL,2012
2064,,06/07/2012,12/03/2012,630000,R,RESIDENCE,2012
2064,,09/03/2012,10/05/2012,265000,R,RESIDENCE,2012
2068,676.6,09/06/2012,12/03/2012,1600000,3,HOUSE,2012
2067,,11/05/2012,12/07/2012,390000,R,RESIDENCE,2012
2650,411.0,11/05/2012,12/05/2012,250000,R,RESIDENCE,2012
2650,503.1,12/10/2012,12/10/2012,180000,3,COMMERCIAL,2012
2650,695.6,11/12/2012,12/10/2012,402000,R,RESIDENCE,2012
2650,505.9,11/09/2012,12/10/2012,300000,R,RESIDENCE,2012
2651,703.0,10/05/2012,12/03/2012,240000,R,RESIDENCE,2012
2650,703.2,10/11/2012,11/08/2012,125000,V,VACANT LAND,2012
2650,609.6,11/06/2012,12/04/2012,265000,R,RESIDENCE,2012
2650,732.7,10/04/2012,11/02/2012,385000,R,RESIDENCE,2012
2650,638.6,11/03/2012,12/07/2012,700000,R,RESIDENCE,2012
2642,2.26,10/08/2012,11/07/2012,195000,V,VACANT LAND,2012
2036,,11/02/2012,12/07/2012,500000,R,RESIDENCE,2012
2032,329.0,08/11/2012,10/08/2012,856000,3,SHOP & DWELLIN,2012
2020,171.0,04/05/2012,12/10/2012,630000,R,RESIDENCE,2012
2020,162.0,07/02/2012,12/12/2012,630000,R,RESIDENCE,2012
2020,102.0,10/03/2012,12/07/2012,530000,R,RESIDENCE,2012
2020,102.0,07/12/2012,12/07/2012,520000,R,RESIDENCE,2012
2035,663.93,10/10/2012,12/05/2012,1950000,R,RESIDENCE,2012
2830,676.6,11/07/2012,12/05/2012,266000,R,RESIDENCE,2012
2830,757.5,09/06/2012,12/05/2012,225000,R,RESIDENCE,2012
2830,876.7,11/08/2012,12/07/2012,266000,R,RESIDENCE,2012
2830,956.27,11/08/2012,12/06/2012,330000,R,RESIDENCE,2012
2167,,11/12/2012,12/05/2012,335000,R,RESIDENCE,2012
2560,362.2,10/03/2012,12/03/2012,416000,R,RESIDENCE,2012
2560,142.0,11/04/2012,12/05/2012,346500,R,RESIDENCE,2012
2566,366.8,11/09/2012,12/07/2012,326000,R,RESIDENCE,2012
2566,642.8,11/07/2012,11/09/2012,550000,R,RESIDENCE,2012
2564,,10/02/2012,12/12/2012,365000,R,RESIDENCE,2012
2565,230.2,08/07/2012,10/02/2012,399950,R,RESIDENCE,2012
2566,1023.0,11/02/2012,12/07/2012,380000,R,RESIDENCE,2012
2167,,11/09/2012,12/07/2012,275000,R,RESIDENCE,2012
2558,601.9,10/09/2012,12/10/2012,365000,R,RESIDENCE,2012
2565,525.3,10/06/2012,12/05/2012,445000,R,RESIDENCE,2012
2167,752.6,11/05/2012,12/11/2012,397000,R,RESIDENCE,2012
2566,747.0,10/11/2012,12/03/2012,336000,R,RESIDENCE,2012
2565,776.5,10/09/2012,12/07/2012,365000,R,RESIDENCE,2012
2560,562.8,11/03/2012,12/05/2012,348000,R,RESIDENCE,2012
2540,1.064,11/02/2012,12/07/2012,405000,R,RESIDENCE,2012
2539,637.7,11/01/2012,12/06/2012,280000,V,VACANT LAND,2012
2538,40.23,11/08/2012,12/07/2012,599000,R,RESIDENCE,2012
2540,690.9,09/07/2012,12/06/2012,367500,R,RESIDENCE,2012
2540,600.7,10/03/2012,12/07/2012,555500,R,RESIDENCE,2012
2541,1530.0,11/01/2012,12/06/2012,280000,R,RESIDENCE,2012
2540,809.4,11/01/2012,12/03/2012,607000,R,RESIDENCE,2012
2540,609.4,09/08/2012,12/06/2012,122500,V,VACANT LAND,2012
2540,609.4,09/08/2012,12/06/2012,122500,V,VACANT LAND,2012
2540,166.0,12/07/2012,12/07/2012,345000,R,RESIDENCE,2012
2539,575.4,11/12/2012,12/03/2012,320000,R,RESIDENCE,2012
2535,527.6,11/08/2012,12/05/2012,547000,R,RESIDENCE,2012
2539,927.8,11/12/2012,12/10/2012,425000,R,RESIDENCE,2012
2535,831.0,11/06/2012,12/11/2012,550000,R,RESIDENCE,2012
2540,765.1,11/08/2012,12/10/2012,255000,R,RESIDENCE,2012
2541,670.3,11/06/2012,12/07/2012,240000,R,RESIDENCE,2012
2541,,11/05/2012,12/10/2012,112000,R,RESIDENCE,2012
2539,21.26,11/12/2012,12/05/2012,725000,R,RESIDENCE,2012
2540,1.029,11/06/2012,12/06/2012,521475,R,RESIDENCE,2012
2540,910.5,11/02/2012,12/07/2012,699000,R,RESIDENCE,2012
2539,,12/11/2012,12/11/2012,260000,R,RESIDENCE,2012
2540,2530.0,11/12/2012,12/10/2012,307500,R,RESIDENCE,2012
2541,720.0,11/02/2012,12/07/2012,312000,R,RESIDENCE,2012
2539,3405.0,11/01/2012,12/03/2012,275000,R,RESIDENCE,2012
2539,781.1,11/05/2012,12/05/2012,445000,R,RESIDENCE,2012
2540,999.1,11/01/2012,12/06/2012,411000,R,RESIDENCE,2012
2540,1012.0,11/02/2012,12/07/2012,475000,R,RESIDENCE,2012
2539,643.4,11/01/2012,12/06/2012,140000,V,VACANT LAND,2012
2777,714.8,11/05/2012,12/10/2012,355000,R,RESIDENCE,2012
2780,,11/05/2012,12/03/2012,209000,R,RESIDENCE,2012
2780,,11/05/2012,12/03/2012,209000,R,RESIDENCE,2012
2773,1821.0,11/01/2012,12/06/2012,770000,R,RESIDENCE,2012
2780,416.17,11/05/2012,12/03/2012,555000,R,RESIDENCE,2012
2774,696.7,09/12/2012,12/11/2012,680000,3,HOUSE,2012
2780,872.6,11/07/2012,12/06/2012,292000,R,RESIDENCE,2012
2780,1635.0,11/01/2012,12/12/2012,570000,R,RESIDENCE,2012
2774,695.6,10/12/2012,12/10/2012,345000,R,RESIDENCE,2012
2780,732.2,10/09/2012,12/07/2012,620000,R,RESIDENCE,2012
2777,1695.0,11/01/2012,12/06/2012,383000,R,RESIDENCE,2012
2745,831.8,11/09/2012,12/10/2012,580000,R,RESIDENCE,2012
2747,,11/06/2012,12/11/2012,270000,R,RESIDENCE,2012
2747,678.5,11/02/2012,12/07/2012,355000,R,RESIDENCE,2012
2745,739.8,11/07/2012,12/10/2012,400000,R,RESIDENCE,2012
2750,,11/06/2012,12/04/2012,328000,R,RESIDENCE,2012
2749,472.4,09/07/2012,11/07/2012,165000,R,RESIDENCE,2012
2745,629.5,11/06/2012,12/11/2012,410200,R,RESIDENCE,2012
2747,556.4,12/03/2012,12/07/2012,320000,R,RESIDENCE,2012
2750,,11/07/2012,11/07/2012,156200,3,FACTORY UNIT,2012
2745,662.4,09/07/2012,12/07/2012,579000,R,RESIDENCE,2012
2750,645.0,12/03/2012,12/03/2012,156000,R,RESIDENCE,2012
2760,,11/01/2012,12/06/2012,298000,R,RESIDENCE,2012
2747,550.2,11/07/2012,12/05/2012,262500,V,VACANT LAND,2012
2747,470.0,09/03/2012,12/06/2012,331000,R,RESIDENCE,2012
2745,619.2,05/07/2012,12/07/2012,309000,V,VACANT LAND,2012
2749,350.0,05/11/2012,06/12/2012,441498,R,RESIDENCE,2012
2749,300.0,11/12/2012,12/07/2012,409990,R,RESIDENCE,2012
2745,354.1,11/05/2012,12/05/2012,220000,V,VACANT LAND,2012
2765,2.015,10/12/2012,12/07/2012,550000,V,VACANT LAND,2012
2640,1712.0,11/02/2012,12/07/2012,510000,R,RESIDENCE,2012
2641,955.7,10/11/2012,12/10/2012,186000,R,RESIDENCE,2012
2640,1680.0,06/04/2012,12/07/2012,185000,V,VACANT LAND,2012
2640,865.6,11/08/2012,12/10/2012,132000,V,VACANT LAND,2012
2640,575.0,11/01/2012,12/07/2012,125000,V,VACANT LAND,2012
2640,654.1,11/02/2012,12/07/2012,360000,R,RESIDENCE,2012
2680,22.45,10/05/2012,12/03/2012,450000,R,RESIDENCE,2012
2680,1214.0,09/04/2012,10/02/2012,200000,R,RESIDENCE,2012
2680,1214.0,10/10/2012,11/01/2012,225000,3,HOUSE,2012
2680,1214.0,11/09/2012,12/10/2012,200000,R,RESIDENCE,2012
2576,8836.0,11/03/2012,12/07/2012,685000,R,RESIDENCE,2012
2577,41.32,11/06/2012,12/12/2012,3050000,3,FARM,2012
2576,1752.0,11/02/2012,12/12/2012,600000,R,RESIDENCE,2012
2577,700.0,11/07/2012,12/07/2012,425000,R,RESIDENCE,2012
2576,,12/07/2012,12/07/2012,275000,3,OFFICE,2012
2576,4051.0,10/11/2012,12/06/2012,1250000,R,RESIDENCE,2012
2576,,11/02/2012,12/05/2012,300000,R,RESIDENCE,2012
2575,776.1,10/11/2012,12/07/2012,485000,R,RESIDENCE,2012
2576,1025.0,11/02/2012,12/11/2012,685000,R,RESIDENCE,2012
2575,,10/10/2012,12/12/2012,470000,R,RESIDENCE,2012
2222,319.9,09/10/2012,12/07/2012,778000,R,RESIDENCE,2012
2220,,11/01/2012,12/12/2012,430000,3,SHOP,2012
2222,447.4,10/11/2012,12/10/2012,930000,R,RESIDENCE,2012
2209,622.59,10/06/2012,12/10/2012,760000,R,RESIDENCE,2012
2210,562.8,11/02/2012,12/07/2012,730000,R,RESIDENCE,2012
2209,,11/01/2012,12/05/2012,475000,R,RESIDENCE,2012
2220,,11/02/2012,12/04/2012,400000,R,RESIDENCE,2012
2487,,10/03/2012,12/03/2012,300000,R,RESIDENCE,2012
2486,800.0,09/06/2012,12/05/2012,885000,R,RESIDENCE,2012
2488,783.3,11/02/2012,12/03/2012,437000,R,RESIDENCE,2012
2486,632.3,11/08/2012,12/10/2012,360000,R,RESIDENCE,2012
2488,,10/09/2012,12/06/2012,325000,R,RESIDENCE,2012
2486,613.4,11/12/2012,12/04/2012,300000,R,RESIDENCE,2012
2485,,11/07/2012,12/06/2012,250000,R,RESIDENCE,2012
2487,663.9,11/04/2012,12/10/2012,462000,R,RESIDENCE,2012
2486,619.7,11/07/2012,12/07/2012,380000,R,RESIDENCE,2012
2489,640.8,11/03/2012,12/03/2012,460000,R,RESIDENCE,2012
2485,,08/02/2012,12/05/2012,225000,R,RESIDENCE,2012
2487,,10/08/2012,11/07/2012,420000,R,RESIDENCE,2012
2485,,10/02/2012,12/03/2012,424500,R,RESIDENCE,2012
2333,586.3,11/02/2012,12/03/2012,159500,V,VACANT LAND,2012
2333,676.6,09/06/2012,12/06/2012,198000,R,RESIDENCE,2012
2333,606.2,11/02/2012,12/04/2012,345000,R,RESIDENCE,2012
2101,,10/09/2012,12/03/2012,402500,R,RESIDENCE,2012
2085,573.5,11/06/2012,12/11/2012,1310000,R,RESIDENCE,2012
2097,537.73,09/11/2012,12/04/2012,795000,R,RESIDENCE,2012
