post_code,area,contract_date,settlement_date,purchase_price,nature_of_property,primary_purpose,year
2340,756.0,11/03/2023,12/08/2023,975000,R,RESIDENCE,2023
2340,638.6,11/09/2023,12/08/2023,435000,R,RESIDENCE,2023
2340,1050.0,11/10/2023,12/08/2023,539000,R,RESIDENCE,2023
2340,5000.0,11/10/2023,12/11/2023,1235000,R,RESIDENCE,2023
2000,,09/09/2023,12/08/2023,6500000,R,RESIDENCE,2023
2000,,09/09/2023,12/08/2023,6500000,R,RESIDENCE,2023
2000,,09/09/2023,12/08/2023,6500000,R,RESIDENCE,2023
2009,,11/07/2023,12/12/2023,3325000,R,RESIDENCE,2023
2007,,11/01/2023,12/08/2023,740000,R,RESIDENCE,2023
2042,,11/03/2023,12/12/2023,900000,R,RESIDENCE,2023
2037,,11/01/2023,12/08/2023,378000,R,RESIDENCE,2023
2000,101.0,10/09/2023,12/08/2023,1580000,R,RESIDENCE,2023
2021,,08/11/2023,12/08/2023,800000,R,RESIDENCE,2023
2007,,11/01/2023,12/12/2023,140000,R,RESIDENCE,2023
2010,101.2,11/09/2023,12/08/2023,2200000,R,RESIDENCE,2023
2010,,11/03/2023,12/08/2023,1068000,R,RESIDENCE,2023
2010,,11/04/2023,12/12/2023,945000,R,RESIDENCE,2023
2011,,11/10/2023,12/11/2023,550000,R,RESIDENCE,2023
2010,63.2,11/04/2023,12/11/2023,1696000,R,RESIDENCE,2023
2008,,11/06/2023,12/11/2023,260000,R,RESIDENCE,2023
2043,,10/08/2023,12/08/2023,1475000,R,RESIDENCE,2023
2010,,11/08/2023,12/12/2023,1300000,R,RESIDENCE,2023
2010,,11/11/2023,12/08/2023,1190000,R,RESIDENCE,2023
2042,,11/04/2023,12/12/2023,2000000,R,RESIDENCE,2023
2011,,11/04/2023,12/08/2023,622000,R,RESIDENCE,2023
2010,,11/03/2023,12/08/2023,650000,R,RESIDENCE,2023
2018,98.0,11/03/2023,12/08/2023,690000,R,RESIDENCE,2023
2042,,11/10/2023,12/12/2023,755000,R,RESIDENCE,2023
2018,122.0,11/01/2023,12/08/2023,930000,R,RESIDENCE,2023
2017,101.0,05/05/2023,12/08/2023,952000,R,RESIDENCE,2023
2017,107.0,06/02/2023,12/08/2023,932000,R,RESIDENCE,2023
2017,101.0,07/06/2023,12/01/2023,1259000,R,RESIDENCE,2023
2017,,11/10/2023,12/08/2023,1110000,R,RESIDENCE,2023
2017,,11/10/2023,12/08/2023,1110000,R,RESIDENCE,2023
2016,,11/09/2023,12/11/2023,690000,R,RESIDENCE,2023
2037,57.43,10/03/2023,12/08/2023,905000,R,RESIDENCE,2023
2011,63.0,11/10/2023,12/12/2023,810000,R,RESIDENCE,2023
2011,,11/07/2023,12/12/2023,920000,R,RESIDENCE,2023
2043,130.0,11/03/2023,12/08/2023,1218000,R,RESIDENCE,2023
2015,212.4,11/04/2023,12/08/2023,2300000,R,RESIDENCE,2023
2150,,05/03/2023,10/05/2023,2146000,R,RESIDENCE,2023
2150,,03/03/2023,10/09/2023,2071000,R,RESIDENCE,2023
2150,,05/03/2023,10/05/2023,2146000,R,RESIDENCE,2023
2150,,03/03/2023,10/09/2023,2071000,R,RESIDENCE,2023
2150,158.0,07/12/2023,09/04/2023,1524000,R,RESIDENCE,2023
2150,122.0,08/02/2023,09/12/2023,1219000,R,RESIDENCE,2023
2150,197.0,05/03/2023,10/05/2023,2146000,R,RESIDENCE,2023
2150,203.0,03/03/2023,10/09/2023,2071000,R,RESIDENCE,2023
2370,2845.0,12/09/2023,12/08/2023,110000,V,VACANT LAND,2023
2580,39.462,11/09/2023,12/06/2023,775000,V,VACANT LAND,2023
2795,5.149,12/01/2023,12/11/2023,200000,V,VACANT LAND,2023
2017,150.0,11/11/2023,12/11/2023,1695000,R,RESIDENCE,2023
2229,2086.0,11/01/2023,11/01/2023,616000,3,FACTORY,2023
2456,24.28,09/06/2023,10/04/2023,375000,V,VACANT LAND,2023
2447,3.885,10/05/2023,10/10/2023,500000,V,VACANT LAND,2023
2570,437.68,09/08/2023,10/03/2023,20900000,V,VACANT LAND,2023
2831,3481.0,08/01/2023,09/12/2023,6100000,3,FARM,2023
2829,2455.69,10/05/2023,10/11/2023,4545000,3,FARM,2023
2250,647.1,08/11/2023,10/12/2023,500000,R,RESIDENCE,2023
2150,,03/03/2023,10/09/2023,2071000,R,RESIDENCE,2023
2150,,05/03/2023,10/05/2023,2146000,R,RESIDENCE,2023
2150,158.0,07/12/2023,09/04/2023,1524000,R,RESIDENCE,2023
2150,122.0,08/02/2023,09/12/2023,1219000,R,RESIDENCE,2023
2150,197.0,05/03/2023,10/05/2023,2146000,R,RESIDENCE,2023
2150,203.0,03/03/2023,10/09/2023,2071000,R,RESIDENCE,2023
2217,529.59,08/08/2023,10/10/2023,2500000,R,RESIDENCE,2023
2217,,08/08/2023,10/10/2023,2500000,R,RESIDENCE,2023
2424,80.94,10/03/2023,10/06/2023,225000,V,VACANT LAND,2023
2734,601.7,09/01/2023,10/05/2023,2072800,3,FARM,2023
2370,200.76,09/04/2023,10/11/2023,240000,V,VACANT LAND,2023
2618,23.06,09/07/2023,10/06/2023,3000000,R,RESIDENCE,2023
2580,16.19,10/09/2023,10/12/2023,461500,V,VACANT LAND,2023
2444,522.8,08/10/2023,10/12/2023,2500000,3,COMMERCIAL,2023
2325,809.4,06/01/2023,07/03/2023,460000,R,RESIDENCE,2023
2325,607.0,06/07/2023,07/05/2023,510000,R,RESIDENCE,2023
2335,542.3,06/02/2023,07/06/2023,385000,R,RESIDENCE,2023
2325,674.2,07/03/2023,07/03/2023,350000,R,RESIDENCE,2023
2335,1300.0,06/06/2023,07/04/2023,430000,V,VACANT LAND,2023
2321,722.0,06/07/2023,07/05/2023,442500,R,RESIDENCE,2023
2321,,08/11/2023,07/03/2023,255000,V,VACANT LAND,2023
2325,606.2,06/06/2023,07/05/2023,635000,R,RESIDENCE,2023
2420,7.967,04/06/2023,07/05/2023,1585000,R,RESIDENCE,2023
2290,,03/01/2023,07/05/2023,580000,R,RESIDENCE,2023
2280,500.8,06/08/2023,07/06/2023,690000,R,RESIDENCE,2023
2285,3011.0,04/03/2023,07/04/2023,525000,V,VACANT LAND,2023
2282,796.7,05/10/2023,07/04/2023,950000,R,RESIDENCE,2023
2290,689.2,04/05/2023,07/05/2023,850000,R,RESIDENCE,2023
2285,608.1,05/11/2023,07/06/2023,750000,R,RESIDENCE,2023
2285,619.7,06/07/2023,07/05/2023,660000,R,RESIDENCE,2023
2290,588.1,06/08/2023,07/06/2023,800000,R,RESIDENCE,2023
2287,699.0,06/02/2023,07/05/2023,1040000,R,RESIDENCE,2023
2285,600.4,06/06/2023,07/03/2023,700000,R,RESIDENCE,2023
2285,820.3,05/10/2023,07/05/2023,810000,R,RESIDENCE,2023
2281,613.4,05/09/2023,07/06/2023,2300000,R,RESIDENCE,2023
2284,590.7,06/06/2023,07/04/2023,850000,R,RESIDENCE,2023
2290,396.7,04/05/2023,07/03/2023,840000,R,RESIDENCE,2023
2259,1.395,05/05/2023,07/04/2023,3000000,R,RESIDENCE,2023
2285,450.0,06/06/2023,07/04/2023,465000,V,VACANT LAND,2023
2285,464.8,06/05/2023,07/03/2023,400000,V,VACANT LAND,2023
2285,241.0,06/01/2023,07/06/2023,545000,R,RESIDENCE,2023
2264,2023.0,06/07/2023,07/05/2023,200000,R,RESIDENCE,2023
2323,448.4,04/06/2023,07/03/2023,687500,R,RESIDENCE,2023
2321,742.9,05/10/2023,07/05/2023,450000,R,RESIDENCE,2023
2320,705.6,07/01/2023,07/03/2023,299000,V,VACANT LAND,2023
2320,616.1,12/12/2023,07/06/2023,353000,V,VACANT LAND,2023
2320,574.2,02/03/2023,07/06/2023,360000,V,VACANT LAND,2023
2320,584.3,03/03/2023,07/06/2023,340000,V,VACANT LAND,2023
2321,557.1,08/08/2023,07/04/2023,399000,V,VACANT LAND,2023
2321,544.5,09/05/2023,07/05/2023,399000,V,VACANT LAND,2023
2321,634.0,05/05/2023,07/04/2023,180000,V,VACANT LAND,2023
2321,557.0,06/09/2023,07/04/2023,399000,V,VACANT LAND,2023
2321,539.9,07/04/2023,07/04/2023,399000,R,RESIDENCE,2023
2321,487.6,05/08/2023,07/04/2023,379000,V,VACANT LAND,2023
2321,533.6,06/09/2023,07/04/2023,399000,V,VACANT LAND,2023
2321,537.1,06/09/2023,07/05/2023,399000,V,VACANT LAND,2023
2322,615.1,05/11/2023,07/06/2023,830000,R,RESIDENCE,2023
2321,582.2,05/08/2023,07/03/2023,680000,R,RESIDENCE,2023
2320,369.0,06/09/2023,07/05/2023,660000,R,RESIDENCE,2023
2333,628.9,05/02/2023,07/03/2023,503000,R,RESIDENCE,2023
2287,322.0,05/10/2023,07/05/2023,630000,R,RESIDENCE,2023
2293,,05/06/2023,07/03/2023,1305000,R,RESIDENCE,2023
2304,,05/11/2023,07/06/2023,1360000,3,WAREHOUSE,2023
2287,767.1,06/06/2023,07/04/2023,339150,R,RESIDENCE,2023
2322,5331.0,06/08/2023,07/06/2023,3875000,R,RESIDENCE,2023
2287,632.3,06/08/2023,07/06/2023,880000,R,RESIDENCE,2023
2287,553.0,06/09/2023,07/04/2023,830000,R,RESIDENCE,2023
2307,663.9,04/05/2023,07/04/2023,680000,R,RESIDENCE,2023
2304,505.9,06/06/2023,07/04/2023,870000,R,RESIDENCE,2023
2299,,06/01/2023,07/06/2023,430000,R,RESIDENCE,2023
2298,457.0,06/02/2023,07/04/2023,955000,R,RESIDENCE,2023
2289,77.0,05/11/2023,07/06/2023,310000,R,RESIDENCE,2023
2287,280.5,06/08/2023,07/06/2023,760000,R,RESIDENCE,2023
2315,770.6,03/06/2023,07/03/2023,1725000,R,RESIDENCE,2023
2318,813.4,03/10/2023,07/06/2023,805000,R,RESIDENCE,2023
2318,2040.0,06/02/2023,07/03/2023,1250000,R,RESIDENCE,2023
2324,380.3,06/01/2023,07/06/2023,525000,R,RESIDENCE,2023
2324,815.1,06/07/2023,07/05/2023,732000,R,RESIDENCE,2023
2318,585.4,06/06/2023,07/03/2023,675000,R,RESIDENCE,2023
2324,588.1,05/02/2023,07/04/2023,660000,R,RESIDENCE,2023
2324,630.0,06/01/2023,07/03/2023,650000,R,RESIDENCE,2023
2324,3.005,04/03/2023,07/06/2023,1510000,R,RESIDENCE,2023
2295,500.0,05/11/2023,07/06/2023,845000,R,RESIDENCE,2023
2330,9595.0,06/02/2023,07/06/2023,767000,R,RESIDENCE,2023
2330,695.6,06/07/2023,07/05/2023,492500,R,RESIDENCE,2023
2335,44.9,06/08/2023,07/06/2023,2480000,3,FARM,2023
2550,318.3,05/09/2023,07/03/2023,890000,R,RESIDENCE,2023
2551,822.0,05/03/2023,07/03/2023,573000,R,RESIDENCE,2023
2794,,06/08/2023,07/03/2023,200000,R,RESIDENCE,2023
2794,421.4,06/05/2023,07/03/2023,160000,R,RESIDENCE,2023
2810,651.3,06/06/2023,07/04/2023,270000,R,RESIDENCE,2023
2810,885.2,06/09/2023,07/03/2023,520000,R,RESIDENCE,2023
2810,1012.0,07/04/2023,07/04/2023,290000,R,RESIDENCE,2023
2641,,06/02/2023,07/03/2023,358330,R,RESIDENCE,2023
2640,857.4,07/03/2023,07/04/2023,745000,R,RESIDENCE,2023
2640,284.0,06/02/2023,07/03/2023,320000,R,RESIDENCE,2023
2640,2.0,07/04/2023,07/03/2023,625000,V,VACANT LAND,2023
2640,1263.0,06/07/2023,07/03/2023,1350000,R,RESIDENCE,2023
2640,156.0,06/05/2023,07/05/2023,815000,R,RESIDENCE,2023
2713,107.5,05/03/2023,07/03/2023,1100000,3,FARM,2023
2663,1227.0,06/06/2023,07/04/2023,510000,R,RESIDENCE,2023
2705,95.1,06/08/2023,07/06/2023,1000000,3,FARM,2023
2705,834.7,07/06/2023,07/06/2023,220000,R,RESIDENCE,2023
2705,1200.0,06/07/2023,07/03/2023,125000,V,VACANT LAND,2023
2700,1012.0,06/09/2023,07/03/2023,175000,R,RESIDENCE,2023
2155,206.0,04/12/2023,07/05/2023,912000,R,RESIDENCE,2023
2765,338.9,06/02/2023,07/03/2023,1555000,R,RESIDENCE,2023
2765,326.4,05/09/2023,07/05/2023,1475000,R,RESIDENCE,2023
2155,260.0,05/06/2023,07/03/2023,1330000,R,RESIDENCE,2023
2154,1093.5,03/04/2023,07/04/2023,2600000,R,RESIDENCE,2023
2125,923.2,04/06/2023,07/05/2023,2420000,R,RESIDENCE,2023
2158,2.023,10/06/2023,07/05/2023,4400000,R,RESIDENCE,2023
2153,,05/08/2023,07/03/2023,1200000,R,RESIDENCE,2023
2153,801.8,05/06/2023,07/03/2023,2550000,R,RESIDENCE,2023
2153,822.0,04/11/2023,07/04/2023,1912000,R,RESIDENCE,2023
2154,958.0,06/01/2023,07/03/2023,2945000,R,RESIDENCE,2023
2756,611.0,05/09/2023,07/04/2023,445000,R,RESIDENCE,2023
2155,354.5,05/01/2023,07/03/2023,1304169,V,VACANT LAND,2023
2765,320.8,03/04/2023,07/05/2023,809080,R,RESIDENCE,2023
2154,334.1,03/08/2023,07/03/2023,2125000,R,RESIDENCE,2023
2153,1029.0,07/04/2023,07/04/2023,2100000,R,RESIDENCE,2023
2765,250.0,06/06/2023,07/06/2023,664000,V,VACANT LAND,2023
2765,280.0,01/04/2023,07/04/2023,625350,V,VACANT LAND,2023
2153,430.2,06/07/2023,07/06/2023,1575000,R,RESIDENCE,2023
2155,432.3,06/06/2023,07/04/2023,1430000,R,RESIDENCE,2023
2155,455.3,05/03/2023,07/03/2023,1920000,R,RESIDENCE,2023
2765,370.1,05/09/2023,07/04/2023,777000,V,VACANT LAND,2023
2121,872.6,06/06/2023,07/04/2023,1908000,R,RESIDENCE,2023
2154,900.0,03/06/2023,07/03/2023,2450000,R,RESIDENCE,2023
2125,431.0,05/10/2023,07/03/2023,1600000,R,RESIDENCE,2023
2076,1044.0,04/05/2023,07/05/2023,1600000,R,RESIDENCE,2023
2158,740.5,06/06/2023,07/05/2023,2028000,R,RESIDENCE,2023
2077,347.5,04/01/2023,07/03/2023,1650000,R,RESIDENCE,2023
2077,1220.0,04/08/2023,07/03/2023,1980000,R,RESIDENCE,2023
2120,822.0,03/11/2023,07/03/2023,1620000,R,RESIDENCE,2023
2125,815.7,04/04/2023,07/06/2023,3025000,R,RESIDENCE,2023
2077,755.1,05/06/2023,07/05/2023,1806000,R,RESIDENCE,2023
2126,782.8,05/06/2023,07/03/2023,2380000,R,RESIDENCE,2023
2077,,05/01/2023,07/05/2023,732000,R,RESIDENCE,2023
2077,,06/01/2023,07/03/2023,630000,R,RESIDENCE,2023
2077,,05/12/2023,07/03/2023,740300,R,RESIDENCE,2023
2110,682.9,04/05/2023,07/05/2023,9025000,R,RESIDENCE,2023
2073,,06/08/2023,07/03/2023,1068000,R,RESIDENCE,2023
2076,1056.0,07/03/2023,07/05/2023,1250000,R,RESIDENCE,2023
2072,967.5,05/12/2023,07/06/2023,3180000,R,RESIDENCE,2023
2076,1347.0,05/05/2023,07/04/2023,3100000,R,RESIDENCE,2023
2071,1315.0,05/06/2023,07/03/2023,4410000,R,RESIDENCE,2023
2072,735.4,04/08/2023,07/04/2023,2905000,R,RESIDENCE,2023
2073,1249.0,05/12/2023,07/03/2023,4280000,R,RESIDENCE,2023
2074,1062.0,06/05/2023,07/03/2023,5200000,R,RESIDENCE,2023
2076,120.0,05/06/2023,07/03/2023,960000,R,RESIDENCE,2023
2073,245.0,11/04/2023,07/05/2023,3780000,R,RESIDENCE,2023
2071,,06/02/2023,07/03/2023,900000,R,RESIDENCE,2023
2066,696.8,04/01/2023,07/03/2023,3220000,R,RESIDENCE,2023
2066,,06/09/2023,07/04/2023,560000,3,COMMERCIAL,2023
2066,,07/04/2023,07/04/2023,420000,R,RESIDENCE,2023
2066,,07/04/2023,07/04/2023,420000,R,RESIDENCE,2023
2066,120.0,04/12/2023,07/06/2023,1090000,R,RESIDENCE,2023
2088,613.4,04/01/2023,07/03/2023,5900000,R,RESIDENCE,2023
2065,,05/12/2023,07/04/2023,2750000,R,RESIDENCE,2023
2089,,05/09/2023,07/03/2023,1200000,R,RESIDENCE,2023
2089,217.8,06/03/2023,07/04/2023,2825000,R,RESIDENCE,2023
2060,214.9,03/11/2023,07/03/2023,3110000,R,RESIDENCE,2023
2060,,06/05/2023,07/03/2023,17200000,R,RESIDENCE,2023
2065,170.7,05/12/2023,07/05/2023,1955000,R,RESIDENCE,2023
2060,,04/05/2023,07/03/2023,2700000,R,RESIDENCE,2023
2090,,07/03/2023,07/04/2023,900000,R,RESIDENCE,2023
2065,,05/06/2023,07/03/2023,907500,R,RESIDENCE,2023
2065,,06/02/2023,07/03/2023,720000,R,RESIDENCE,2023
2065,,06/02/2023,07/03/2023,720000,R,RESIDENCE,2023
2090,991.2,04/05/2023,07/04/2023,12000000,R,RESIDENCE,2023
2060,60.0,05/08/2023,07/03/2023,678000,R,RESIDENCE,2023
2113,556.4,05/09/2023,07/04/2023,2400000,R,RESIDENCE,2023
2122,581.7,04/01/2023,07/03/2023,2688000,R,RESIDENCE,2023
2112,809.4,05/11/2023,07/03/2023,2958000,R,RESIDENCE,2023
2111,572.0,05/06/2023,07/05/2023,2440000,R,RESIDENCE,2023
2122,,06/02/2023,07/03/2023,835000,R,RESIDENCE,2023
2111,,05/05/2023,07/04/2023,415000,R,RESIDENCE,2023
2112,,06/10/2023,07/06/2023,785000,R,RESIDENCE,2023
2113,151.0,05/08/2023,07/05/2023,800000,R,RESIDENCE,2023
2112,,05/08/2023,07/03/2023,615000,R,RESIDENCE,2023
2122,294.1,05/03/2023,07/05/2023,2338000,R,RESIDENCE,2023
2113,123.0,05/05/2023,07/05/2023,1245000,R,RESIDENCE,2023
2113,60.0,06/05/2023,07/03/2023,705000,R,RESIDENCE,2023
2113,184.0,10/05/2023,07/05/2023,1600000,R,RESIDENCE,2023
2111,290.0,05/12/2023,07/03/2023,2550000,R,RESIDENCE,2023
2112,,06/01/2023,07/05/2023,530000,R,RESIDENCE,2023
2064,,05/06/2023,07/03/2023,1295000,R,RESIDENCE,2023
2068,1144.0,05/06/2023,07/03/2023,3155000,R,RESIDENCE,2023
2064,,05/03/2023,07/05/2023,1250000,R,RESIDENCE,2023
2064,451.8,04/04/2023,07/03/2023,5100000,3,WAREHOUSE,2023
2064,514.9,04/04/2023,07/03/2023,5100000,3,WAREHOUSE,2023
2067,,06/01/2023,07/06/2023,775000,R,RESIDENCE,2023
2067,,06/02/2023,07/03/2023,2626998,R,RESIDENCE,2023
2067,68.0,06/02/2023,07/03/2023,871000,R,RESIDENCE,2023
2536,774.1,05/11/2023,07/06/2023,875000,R,RESIDENCE,2023
2536,188.0,06/07/2023,07/04/2023,565000,R,RESIDENCE,2023
2536,588.1,06/08/2023,07/04/2023,2235000,R,RESIDENCE,2023
2536,663.8,06/06/2023,07/06/2023,575000,R,RESIDENCE,2023
2536,,06/06/2023,07/05/2023,440000,R,RESIDENCE,2023
2537,1138.0,05/05/2023,07/04/2023,735000,R,RESIDENCE,2023
2537,834.7,06/06/2023,07/06/2023,970000,R,RESIDENCE,2023
2536,757.4,05/06/2023,07/05/2023,845000,R,RESIDENCE,2023
2536,720.0,06/08/2023,07/06/2023,375000,R,RESIDENCE,2023
2537,875.0,07/04/2023,07/04/2023,700000,R,RESIDENCE,2023
2537,822.0,05/11/2023,07/03/2023,1100000,R,RESIDENCE,2023
2546,1012.0,06/06/2023,07/06/2023,995000,R,RESIDENCE,2023
2536,625.9,06/08/2023,07/06/2023,749000,R,RESIDENCE,2023
2536,,09/09/2023,07/06/2023,2500000,V,VACANT LAND,2023
2536,,09/09/2023,07/06/2023,2500000,V,VACANT LAND,2023
2537,1081.0,06/02/2023,07/06/2023,339000,V,VACANT LAND,2023
2537,804.4,02/06/2023,07/04/2023,499000,R,RESIDENCE,2023
2537,611.9,05/04/2023,07/03/2023,950000,R,RESIDENCE,2023
2533,305.9,07/03/2023,07/03/2023,548000,R,RESIDENCE,2023
2527,20.23,04/04/2023,06/09/2023,4000000,R,RESIDENCE,2023
2534,326.4,05/12/2023,07/05/2023,1535000,R,RESIDENCE,2023
2533,832.7,05/08/2023,07/03/2023,1500000,R,RESIDENCE,2023
2533,430.0,06/07/2023,07/05/2023,1100000,R,RESIDENCE,2023
2529,800.3,05/08/2023,07/03/2023,1590000,R,RESIDENCE,2023
2528,556.4,05/08/2023,07/03/2023,980000,R,RESIDENCE,2023
2528,569.1,05/01/2023,07/05/2023,830000,R,RESIDENCE,2023
2529,330.8,02/06/2023,07/03/2023,1125000,R,RESIDENCE,2023
2528,556.4,05/09/2023,07/04/2023,995000,R,RESIDENCE,2023
2529,648.7,05/08/2023,07/03/2023,1300000,R,RESIDENCE,2023
2527,371.9,06/06/2023,07/06/2023,910000,R,RESIDENCE,2023
2540,1241.0,06/01/2023,07/06/2023,870000,R,RESIDENCE,2023
2540,2.342,07/01/2023,07/03/2023,5600000,R,RESIDENCE,2023
2577,1132.0,07/05/2023,07/05/2023,350000,R,RESIDENCE,2023
2541,648.9,06/06/2023,07/04/2023,590000,R,RESIDENCE,2023
2539,904.2,03/06/2023,07/06/2023,770000,R,RESIDENCE,2023
2541,7431.0,03/10/2023,07/03/2023,1450000,R,RESIDENCE,2023
2540,562.8,06/04/2023,07/04/2023,599000,R,RESIDENCE,2023
2541,198.2,06/01/2023,07/06/2023,595000,R,RESIDENCE,2023
2577,743.4,05/04/2023,07/06/2023,865000,R,RESIDENCE,2023
2575,18.424,05/03/2023,07/03/2023,2550000,R,RESIDENCE,2023
2576,,05/09/2023,07/04/2023,1510000,R,RESIDENCE,2023
2575,1164.0,06/06/2023,07/04/2023,815000,R,RESIDENCE,2023
2578,1012.0,05/09/2023,07/04/2023,885000,R,RESIDENCE,2023
2577,682.9,06/08/2023,07/06/2023,642000,R,RESIDENCE,2023
2576,4014.0,04/12/2023,07/06/2023,3050000,R,RESIDENCE,2023
2575,468.0,06/01/2023,07/03/2023,984500,R,RESIDENCE,2023
2575,2766.0,05/10/2023,07/05/2023,1400000,V,VACANT LAND,2023
2500,746.1,04/02/2023,07/04/2023,2400000,R,RESIDENCE,2023
2500,847.3,06/06/2023,07/04/2023,1270000,R,RESIDENCE,2023
2500,784.1,05/10/2023,07/05/2023,795000,R,RESIDENCE,2023
2518,739.8,05/08/2023,07/06/2023,960000,R,RESIDENCE,2023
2500,87.0,05/12/2023,07/03/2023,617500,R,RESIDENCE,2023
2519,276.0,04/06/2023,07/06/2023,1475000,R,RESIDENCE,2023
2519,556.4,05/10/2023,07/06/2023,1075000,R,RESIDENCE,2023
2518,689.2,04/12/2023,07/05/2023,1100000,R,RESIDENCE,2023
2525,638.6,06/01/2023,07/05/2023,1205000,R,RESIDENCE,2023
2530,,04/09/2023,07/05/2023,440000,V,VACANT LAND,2023
2500,259.0,06/02/2023,07/06/2023,1730000,R,RESIDENCE,2023
2530,300.0,04/07/2023,07/03/2023,380000,V,VACANT LAND,2023
2502,755.3,04/04/2023,07/03/2023,285000,R,RESIDENCE,2023
2502,515.3,04/04/2023,07/03/2023,200000,V,VACANT LAND,2023
2526,390.0,06/05/2023,07/05/2023,882500,R,RESIDENCE,2023
2526,383.7,06/02/2023,07/03/2023,880000,R,RESIDENCE,2023
2500,,05/03/2023,07/03/2023,950000,R,RESIDENCE,2023
2800,9002.0,05/10/2023,07/03/2023,1870000,R,RESIDENCE,2023
2866,30.37,04/11/2023,07/04/2023,510000,3,FARM,2023
2870,902.2,06/08/2023,07/06/2023,485000,R,RESIDENCE,2023
2871,5337.0,03/01/2023,07/03/2023,250000,R,RESIDENCE,2023
2871,594.8,05/06/2023,07/05/2023,810000,R,RESIDENCE,2023
2799,450.0,12/10/2023,07/04/2023,178000,V,VACANT LAND,2023
2799,450.0,02/04/2023,07/03/2023,172000,V,VACANT LAND,2023
2800,613.4,06/07/2023,07/05/2023,490000,R,RESIDENCE,2023
2800,579.7,06/07/2023,07/06/2023,670000,R,RESIDENCE,2023
2800,2000.0,06/06/2023,07/06/2023,570000,V,VACANT LAND,2023
2800,242.5,06/07/2023,07/05/2023,560000,R,RESIDENCE,2023
2800,849.5,06/09/2023,07/03/2023,940000,R,RESIDENCE,2023
2135,,05/11/2023,07/06/2023,578000,R,RESIDENCE,2023
2134,360.4,06/01/2023,07/03/2023,3100000,R,RESIDENCE,2023
2134,110.0,06/09/2023,07/03/2023,1222000,R,RESIDENCE,2023
2134,109.0,05/11/2023,07/05/2023,1113750,R,RESIDENCE,2023
2134,98.0,05/10/2023,07/03/2023,875000,R,RESIDENCE,2023
2134,116.0,04/06/2023,07/03/2023,1200000,R,RESIDENCE,2023
2137,436.3,05/09/2023,07/04/2023,3210000,R,RESIDENCE,2023
2137,,05/12/2023,07/04/2023,2475000,R,RESIDENCE,2023
2046,404.7,04/01/2023,07/03/2023,3600000,R,RESIDENCE,2023
2046,,07/03/2023,07/03/2023,1160000,R,RESIDENCE,2023
2137,,05/11/2023,07/06/2023,2950000,R,RESIDENCE,2023
2046,306.0,06/05/2023,07/03/2023,3230000,R,RESIDENCE,2023
2140,,05/10/2023,07/03/2023,578000,R,RESIDENCE,2023
2140,112.0,06/10/2023,07/03/2023,700000,R,RESIDENCE,2023
2140,129.0,05/06/2023,07/03/2023,725000,R,RESIDENCE,2023
2135,771.4,04/01/2023,07/03/2023,4650000,R,RESIDENCE,2023
2140,588.1,05/11/2023,07/06/2023,2000000,R,RESIDENCE,2023
2140,87.0,06/02/2023,07/03/2023,671000,3,FACTORY,2023
2229,585.43,04/05/2023,07/05/2023,2100000,R,RESIDENCE,2023
2229,,06/07/2023,07/05/2023,525000,R,RESIDENCE,2023
2234,,06/07/2023,07/03/2023,900000,R,RESIDENCE,2023
2232,948.8,06/07/2023,07/05/2023,1465000,R,RESIDENCE,2023
2224,569.1,06/02/2023,07/03/2023,1600000,R,RESIDENCE,2023
2230,662.13,05/11/2023,07/06/2023,4300000,R,RESIDENCE,2023
2229,834.7,05/06/2023,07/03/2023,2024000,R,RESIDENCE,2023
2234,715.3,05/11/2023,07/05/2023,1800000,R,RESIDENCE,2023
2232,556.4,05/06/2023,07/03/2023,1383000,R,RESIDENCE,2023
2234,699.2,05/06/2023,07/03/2023,1200000,R,RESIDENCE,2023
2232,550.1,05/11/2023,07/03/2023,1800000,3,COMMERCIAL,2023
2232,543.8,05/11/2023,07/03/2023,8290000,3,COMMERCIAL,2023
2232,1013.0,05/11/2023,07/03/2023,8290000,3,COMMERCIAL,2023
2229,,05/06/2023,07/05/2023,530000,R,RESIDENCE,2023
2229,,05/05/2023,07/05/2023,900000,R,RESIDENCE,2023
2229,,05/11/2023,07/03/2023,338000,3,COMMERCIAL,2023
2232,1480.0,05/05/2023,07/05/2023,2470000,R,RESIDENCE,2023
2232,581.7,05/08/2023,07/04/2023,1038000,R,RESIDENCE,2023
2229,576.5,04/06/2023,07/04/2023,1515000,R,RESIDENCE,2023
2228,714.5,04/01/2023,07/05/2023,1820000,R,RESIDENCE,2023
2233,,05/04/2023,07/03/2023,670000,3,COMMERCIAL,2023
2228,164.0,06/05/2023,07/03/2023,910000,R,RESIDENCE,2023
2234,1233.0,05/01/2023,07/06/2023,1070000,R,RESIDENCE,2023
2229,,06/02/2023,07/03/2023,170940,3,FACTORY,2023
2228,,05/05/2023,07/05/2023,624250,R,RESIDENCE,2023
2231,,05/11/2023,07/03/2023,1300000,3,COMMERCIAL,2023
2231,778.47,04/12/2023,07/05/2023,1900000,R,RESIDENCE,2023
2230,766.6,04/12/2023,07/05/2023,2200000,R,RESIDENCE,2023
2227,695.6,05/08/2023,07/04/2023,2165000,R,RESIDENCE,2023
2232,,06/02/2023,07/03/2023,325000,R,RESIDENCE,2023
