area,contract_date,purchase_price,year,post_code
663.9,24/08/1990,133500,1990,2500
638.6,22/08/1990,192500,1990,2500
0.0,15/06/1990,415000,1990,2045
1045.0,28/09/1990,415000,1990,2045
,03/09/1990,315000,1990,2045
,23/08/1990,280000,1990,2045
627.0,19/10/1990,280000,1990,2045
,08/09/1990,323000,1990,2045
951.0,16/11/1990,323000,1990,2045
474.2,16/09/1990,240000,1990,2045
396.0,16/02/1990,190700,1990,2043
634.0,19/01/1990,372000,1990,2045
632.3,10/11/1990,316000,1990,2045
0.0,11/04/1990,202000,1990,2045
347.8,23/03/1990,221000,1990,2045
448.0,24/08/1990,135000,1990,2262
556.0,28/05/1990,148000,1990,2262
588.0,31/08/1990,115000,1990,2176
448.9,24/08/1990,135000,1990,2262
556.4,28/05/1990,148000,1990,2262
588.1,31/08/1990,115000,1990,2262
556.0,24/08/1990,110000,1990,2176
556.0,19/02/1990,137500,1990,2176
556.4,24/08/1990,110000,1990,2262
556.4,19/02/1990,137500,1990,2262
0.0,13/06/1990,105000,1990,2303
0.0,30/11/1990,135000,1990,2303
825.0,12/04/1990,278000,1990,2227
2126.0,19/01/1990,700000,1990,2227
587.0,23/02/1990,219475,1990,2227
778.0,11/09/1990,139950,1990,2227
727.9,01/11/1990,110000,1990,2303
610.1,17/03/1990,425000,1990,2303
505.8,18/12/1990,125000,1990,2303
506.0,27/06/1990,220000,1990,2176
507.0,10/10/1990,165000,1990,2303
253.0,19/02/1990,130000,1990,2303
0.0,12/08/1990,113000,1990,2303
0.0,17/12/1990,138000,1990,2303
259.0,23/08/1990,110000,1990,2303
2393.0,10/10/1990,200000,1990,2292
0.0,14/11/1990,156000,1990,2303
560.8,25/01/1990,168000,1990,2045
1511.0,08/05/1990,307500,1990,2227
592.0,19/12/1990,195000,1990,2227
920.0,07/12/1990,196000,1990,2227
1160.0,21/09/1990,205000,1990,2227
0.0,14/09/1990,137000,1990,2303
0.0,22/06/1990,135000,1990,2303
0.0,17/05/1990,145000,1990,2303
0.0,17/05/1990,151000,1990,2303
,08/03/1990,171250,1990,2045
,27/11/1990,160000,1990,2045
316.0,21/06/1990,200000,1990,2045
278.0,06/07/1990,155500,1990,2045
0.0,04/10/1990,180000,1990,2045
558.0,23/11/1990,180000,1990,2045
561.0,25/01/1990,168000,1990,2045
560.0,06/03/1990,168000,1990,2045
1008.0,25/05/1990,133400,1990,2500
1008.0,25/05/1990,157000,1990,2500
1008.0,25/10/1990,160000,1990,2500
1008.0,23/11/1990,144000,1990,2500
2048.0,06/12/1990,101990,1990,2500
556.4,13/02/1990,110000,1990,2500
,05/09/1990,425000,1990,2045
556.0,12/10/1990,103000,1990,2262
556.0,16/08/1990,115000,1990,2262
556.0,29/11/1990,115000,1990,2262
556.4,12/06/1990,103000,1990,2262
556.4,12/10/1990,103000,1990,2262
556.4,16/08/1990,115000,1990,2262
556.4,29/11/1990,115000,1990,2262
40.0,15/12/1990,146000,1990,2460
0.0,07/05/1990,230000,1990,2227
556.0,07/02/1990,120000,1990,2262
543.8,18/12/1990,250000,1990,2430
1.0,21/09/1990,205000,1990,2430
0.0,06/07/1990,140000,1990,2303
493.0,21/09/1990,125000,1990,2303
152.0,23/03/1990,135000,1990,2303
0.0,09/11/1990,120000,1990,2303
0.0,08/11/1990,260000,1990,2303
0.0,14/12/1990,195000,1990,2303
0.0,16/02/1990,169600,1990,2303
0.0,02/03/1990,135000,1990,2303
0.0,30/05/1990,116000,1990,2303
335.1,09/11/1990,120000,1990,2303
556.4,01/08/1990,135000,1990,2500
,24/09/1990,220000,1990,2303
,23/10/1990,105000,1990,2303
,01/12/1990,125000,1990,2303
0.0,20/12/1990,170000,1990,2303
0.0,01/05/1990,169950,1990,2303
232.0,14/11/1990,135000,1990,2303
231.9,14/11/1990,135000,1990,2303
,15/10/1990,108500,1990,2292
0.0,18/09/1990,390000,1990,2227
1340.0,11/05/1990,455000,1990,2227
578.0,19/10/1990,193000,1990,2227
567.0,08/10/1990,295000,1990,2227
557.0,24/04/1990,192500,1990,2227
807.0,16/02/1990,260000,1990,2227
610.0,12/07/1990,247500,1990,2227
828.0,14/12/1990,252500,1990,2227
713.0,19/04/1990,260000,1990,2227
251.0,06/07/1990,128000,1990,2303
251.0,31/05/1990,129000,1990,2303
0.0,23/10/1990,195000,1990,2303
535.0,16/02/1990,169600,1990,2302
,23/10/1990,195000,1990,2303
771.4,25/10/1990,135000,1990,2303
224.0,06/02/1990,150000,1990,2045
0.0,08/03/1990,171250,1990,2045
410.0,16/11/1990,106500,1990,2045
410.0,16/11/1990,107000,1990,2045
410.0,04/12/1990,107500,1990,2045
0.0,27/11/1990,160000,1990,2045
663.0,19/10/1990,147000,1990,2500
,23/03/1990,105000,1990,2500
,12/04/1990,104000,1990,2500
575.4,20/07/1990,117000,1990,2500
556.4,07/02/1990,120000,1990,2262
556.0,22/03/1990,139500,1990,2176
556.0,23/02/1990,105000,1990,2176
556.0,16/07/1990,133000,1990,2176
556.4,22/03/1990,139500,1990,2262
556.4,23/02/1990,105000,1990,2262
556.4,16/07/1990,133000,1990,2262
556.0,04/12/1990,105000,1990,2262
569.0,12/09/1990,160000,1990,2262
556.4,04/12/1990,105000,1990,2262
569.1,12/09/1990,160000,1990,2262
95.82,13/11/1990,190000,1990,2618
563.0,05/07/1990,139000,1990,2176
562.7,05/07/1990,139000,1990,2262
,20/12/1990,170000,1990,2303
0.0,20/07/1990,155000,1990,2303
100.0,01/02/1990,139000,1990,2096
102.0,30/03/1990,151500,1990,2096
75.0,19/03/1990,119500,1990,2096
385.0,06/12/1990,268000,1990,2096
0.0,21/12/1990,206000,1990,2096
328.0,30/03/1990,183000,1990,2096
0.0,13/12/1990,140000,1990,2303
0.0,13/12/1990,140000,1990,2303
0.0,11/12/1990,135000,1990,2303
0.0,04/11/1990,140000,1990,2303
0.0,04/11/1990,140000,1990,2303
,04/11/1990,140000,1990,2303
,04/11/1990,140000,1990,2303
847.0,16/07/1990,180000,1990,2096
85.0,09/08/1990,134700,1990,2096
670.0,25/09/1990,222000,1990,2096
0.0,19/12/1990,220000,1990,2096
185.0,31/01/1990,225000,1990,2096
69.0,10/04/1990,117000,1990,2096
67.0,10/05/1990,119000,1990,2096
66.0,18/05/1990,135500,1990,2096
68.0,17/10/1990,110000,1990,2096
0.0,04/06/1990,215000,1990,2096
75.0,16/02/1990,116000,1990,2096
86.0,08/03/1990,164000,1990,2096
84.0,25/09/1990,143000,1990,2096
89.0,01/11/1990,152000,1990,2096
94.0,02/02/1990,153000,1990,2096
95.0,12/02/1990,160000,1990,2096
1913.0,12/12/1990,140000,1990,2096
64.0,03/08/1990,137000,1990,2096
77.0,04/04/1990,130000,1990,2096
0.0,30/03/1990,230000,1990,2096
62.0,23/02/1990,120000,1990,2096
569.0,10/04/1990,225000,1990,2096
105.0,06/04/1990,168000,1990,2096
108.0,19/12/1990,162500,1990,2096
0.0,19/11/1990,228000,1990,2096
55.0,08/06/1990,118750,1990,2096
61.0,07/09/1990,126000,1990,2096
0.0,31/07/1990,180000,1990,2096
0.0,21/02/1990,120000,1990,2096
75.0,11/05/1990,155000,1990,2096
108.0,14/09/1990,178000,1990,2096
19.83,17/12/1990,135000,1990,2587
,11/12/1990,135000,1990,2303
537.0,12/08/1990,113000,1990,2302
337.0,14/12/1990,191000,1990,2045
337.0,19/12/1990,121500,1990,2045
0.0,07/12/1990,151000,1990,2045
65.0,30/01/1990,123000,1990,2096
65.0,27/08/1990,132000,1990,2096
59.0,16/02/1990,120000,1990,2096
63.0,02/08/1990,120000,1990,2096
69.0,18/12/1990,123000,1990,2096
486.0,10/09/1990,103500,1990,2427
569.4,10/12/1990,125000,1990,2170
,23/06/1990,307000,1990,2045
,11/09/1990,227000,1990,2045
,12/12/1990,330000,1990,2045
,03/09/1990,297000,1990,2045
697.0,30/04/1990,300000,1990,2045
1113.0,02/07/1990,170000,1990,2430
543.0,10/04/1990,109000,1990,2427
66.0,14/08/1990,112000,1990,2427
652.0,27/10/1990,233000,1990,2096
76.0,24/08/1990,128000,1990,2096
76.0,29/08/1990,127000,1990,2096
76.0,29/08/1990,129800,1990,2096
100.0,02/03/1990,167000,1990,2096
94.0,22/03/1990,163000,1990,2096
91.0,06/09/1990,152000,1990,2096
152.0,09/02/1990,240000,1990,2096
613.0,21/02/1990,120000,1990,2096
0.0,31/07/1990,125100,1990,2303
20.0,20/07/1990,103000,1990,2790
62.0,06/04/1990,116000,1990,2096
0.0,15/02/1990,185000,1990,2096
91.0,20/11/1990,150000,1990,2096
801.0,31/05/1990,290000,1990,2302
0.0,10/10/1990,185000,1990,2303
468.0,31/10/1990,245000,1990,2303
69.0,01/03/1990,135000,1990,2096
445.0,10/12/1990,3250000,1990,2096
68.0,10/12/1990,130000,1990,2099
0.0,10/12/1990,3250000,1990,2096
75.0,23/01/1990,116000,1990,2096
76.0,04/04/1990,132500,1990,2096
683.0,19/11/1990,135000,1990,2303
0.0,04/09/1990,320000,1990,2045
611.0,05/10/1990,320000,1990,2045
,10/10/1990,185000,1990,2303
0.0,01/02/1990,310000,1990,2303
0.0,12/04/1990,205000,1990,2303
417.0,06/04/1990,140000,1990,2427
505.0,05/03/1990,268000,1990,2045
642.0,29/06/1990,124500,1990,2427
809.0,09/02/1990,140000,1990,2427
70.0,06/02/1990,122000,1990,2096
81.0,16/02/1990,168000,1990,2096
71.0,19/01/1990,117500,1990,2097
73.0,21/08/1990,105000,1990,2096
91.0,10/08/1990,122000,1990,2096
0.0,27/11/1990,170000,1990,2096
617.0,05/07/1990,150000,1990,2303
682.9,19/11/1990,135000,1990,2303
692.0,13/06/1990,185000,1990,2170
799.6,26/10/1990,127500,1990,2170
0.0,29/03/1990,185000,1990,2096
1.0,20/07/1990,399000,1990,2680
1.146,20/07/1990,399000,1990,2680
20.23,30/11/1990,195000,1990,2680
111.0,12/01/1990,186000,1990,2096
80.0,23/02/1990,130000,1990,2096
83.0,31/08/1990,133500,1990,2096
82.0,10/10/1990,135000,1990,2096
82.0,24/10/1990,129000,1990,2096
89.0,23/05/1990,157000,1990,2096
69.0,07/11/1990,142500,1990,2096
111.0,12/01/1990,186000,1990,2096
2232.0,23/10/1990,175000,1990,2430
,07/12/1990,152500,1990,2303
0.0,11/12/1990,170000,1990,2096
0.0,07/09/1990,167000,1990,2096
88.0,07/05/1990,162000,1990,2096
97.0,11/05/1990,154000,1990,2096
0.0,16/02/1990,265000,1990,2096
91.0,11/07/1990,130000,1990,2096
83.0,21/12/1990,150000,1990,2096
0.0,23/10/1990,325000,1990,2096
82.0,23/04/1990,157500,1990,2096
79.0,22/06/1990,140000,1990,2096
58.0,05/06/1990,142000,1990,2096
72.0,27/02/1990,119000,1990,2096
594.0,10/10/1990,165500,1990,2303
368.0,25/05/1990,145000,1990,2303
519.0,09/11/1990,190000,1990,2303
348.0,08/02/1990,173000,1990,2045
1258.0,15/05/1990,1175000,1990,2045
377.0,22/08/1990,150000,1990,2045
126.0,27/04/1990,183000,1990,2096
0.0,26/11/1990,212000,1990,2096
0.0,18/10/1990,192000,1990,2096
0.0,19/09/1990,355000,1990,2096
83.0,24/04/1990,142500,1990,2096
5234.0,16/11/1990,110000,1990,2587
3335.0,16/11/1990,110000,1990,2587
752.5,08/09/1990,261000,1990,2045
0.0,12/01/1990,265000,1990,2045
4927.0,15/02/1990,265000,1990,2045
0.0,16/03/1990,270000,1990,2045
0.0,06/04/1990,265000,1990,2045
4927.0,09/04/1990,270000,1990,2045
6.016,08/09/1990,184900,1990,2430
506.0,05/10/1990,120000,1990,2427
745.0,21/08/1990,500000,1990,2096
0.0,19/10/1990,240000,1990,2096
0.0,05/11/1990,235000,1990,2096
0.0,12/07/1990,188000,1990,2096
73.0,09/11/1990,127000,1990,2096
76.0,02/03/1990,118000,1990,2096
81.0,30/04/1990,118000,1990,2096
0.0,02/03/1990,102000,1990,2303
189.0,24/07/1990,104000,1990,2303
,06/12/1990,120000,1990,2303
0.0,16/03/1990,112000,1990,2303
0.0,16/11/1990,137000,1990,2303
405.0,23/03/1990,155000,1990,2303
625.0,30/01/1990,145000,1990,2303
792.0,22/06/1990,320000,1990,2096
0.0,08/06/1990,230000,1990,2096
1898.0,15/01/1990,205000,1990,2096
100.0,01/03/1990,165000,1990,2096
0.0,18/05/1990,410000,1990,2096
70.0,13/08/1990,155000,1990,2096
804.0,27/02/1990,114000,1990,2430
0.0,08/03/1990,310000,1990,2096
0.0,15/05/1990,175000,1990,2096
409.0,21/08/1990,222000,1990,2096
0.0,14/06/1990,214000,1990,2096
75.0,28/09/1990,145000,1990,2096
95.0,24/05/1990,155000,1990,2096
107.0,20/06/1990,155000,1990,2096
140.0,11/09/1990,170000,1990,2096
100.0,29/06/1990,169950,1990,2096
100.0,18/12/1990,165000,1990,2096
473.0,18/10/1990,192000,1990,2096
0.0,26/07/1990,220000,1990,2096
556.0,25/01/1990,202000,1990,2096
72.0,02/11/1990,105000,1990,2096
71.0,15/11/1990,125000,1990,2096
111.0,02/08/1990,159000,1990,2096
64.0,24/08/1990,121000,1990,2096
79.0,19/06/1990,147000,1990,2096
4927.0,22/05/1990,270000,1990,2045
4927.0,15/02/1990,265000,1990,2045
4927.0,16/03/1990,270000,1990,2045
4927.0,09/04/1990,270000,1990,2045
4927.0,22/05/1990,270000,1990,2045
,31/07/1990,240000,1990,2045
507.0,06/02/1990,200000,1990,2096
0.0,10/05/1990,180000,1990,2096
73.0,09/03/1990,133000,1990,2096
607.0,08/11/1990,290000,1990,2096
0.0,20/06/1990,174000,1990,2096
84.0,20/02/1990,155000,1990,2096
80.0,11/09/1990,147000,1990,2096
81.0,05/12/1990,144500,1990,2096
0.0,23/05/1990,183000,1990,2096
13.15,19/10/1990,131000,1990,2587
0.0,31/05/1990,410000,1990,2045
,31/05/1990,260000,1990,2045
0.0,14/12/1990,129000,1990,2045
0.0,17/12/1990,132000,1990,2045
614.0,16/10/1990,152500,1990,2427
651.0,06/04/1990,129000,1990,2427
714.0,30/05/1990,121000,1990,2427
942.2,18/12/1990,124000,1990,2170
822.0,05/09/1990,133260,1990,2170
596.0,20/12/1990,144750,1990,2427
596.0,20/12/1990,144750,1990,2427
0.0,30/05/1990,110000,1990,2150
562.0,18/04/1990,113700,1990,2761
551.0,27/04/1990,112000,1990,2761
556.0,02/02/1990,111880,1990,2761
630.0,23/02/1990,120000,1990,2761
669.0,02/03/1990,117500,1990,2761
625.0,02/03/1990,117500,1990,2761
567.0,12/04/1990,112880,1990,2761
639.0,19/01/1990,121000,1990,2761
603.0,26/04/1990,117000,1990,2761
680.0,16/02/1990,118800,1990,2761
640.0,16/03/1990,116500,1990,2761
598.0,09/02/1990,116000,1990,2761
679.0,16/03/1990,116500,1990,2761
716.0,09/02/1990,115000,1990,2761
976.0,14/12/1990,220000,1990,2150
385.0,21/02/1990,850000,1990,2142
448.0,10/08/1990,139000,1990,2142
692.0,04/05/1990,119500,1990,2150
343.0,06/06/1990,119500,1990,2150
714.0,06/07/1990,190000,1990,2150
628.0,20/12/1990,121500,1990,2150
451.0,20/12/1990,121500,1990,2150
156.0,17/08/1990,189000,1990,2150
0.0,13/03/1990,132000,1990,2150
0.0,21/03/1990,133000,1990,2150
0.0,13/07/1990,130000,1990,2150
0.0,22/08/1990,236000,1990,2096
0.0,21/12/1990,223000,1990,2096
75.0,14/09/1990,150000,1990,2096
85.0,28/09/1990,145000,1990,2096
34.0,09/02/1990,103500,1990,2096
53.0,01/08/1990,130000,1990,2096
70.0,16/10/1990,128000,1990,2096
69.0,13/11/1990,124000,1990,2096
86.0,15/05/1990,160000,1990,2096
93.0,09/11/1990,183000,1990,2096
1486.0,30/08/1990,475000,1990,2096
65.0,26/10/1990,141000,1990,2096
86.0,21/09/1990,151500,1990,2567
450.0,26/11/1990,115900,1990,2761
450.0,26/11/1990,116000,1990,2761
450.0,06/12/1990,117700,1990,2761
625.0,16/02/1990,107662,1990,2761
645.0,19/01/1990,108912,1990,2761
560.0,26/10/1990,129000,1990,2761
569.8,15/10/1990,124990,1990,2761
570.0,30/11/1990,124990,1990,2761
567.0,24/08/1990,116580,1990,2761
564.0,14/09/1990,123500,1990,2761
555.4,25/01/1990,117000,1990,2761
550.2,02/10/1990,130270,1990,2761
559.8,08/08/1990,117950,1990,2761
560.0,02/11/1990,117950,1990,2761
568.6,15/06/1990,117950,1990,2761
569.0,01/11/1990,117950,1990,2761
557.7,04/10/1990,124770,1990,2761
560.0,08/08/1990,117950,1990,2761
590.0,01/05/1990,120350,1990,2761
565.0,25/01/1990,114687,1990,2761
713.0,12/04/1990,121950,1990,2761
628.0,01/05/1990,120300,1990,2761
581.0,01/05/1990,123500,1990,2761
567.0,29/10/1990,117500,1990,2761
567.0,05/12/1990,117500,1990,2761
553.0,04/06/1990,122100,1990,2761
551.0,07/09/1990,117500,1990,2761
551.0,24/08/1990,119000,1990,2761
550.8,16/08/1990,118500,1990,2761
558.0,31/07/1990,117500,1990,2761
640.0,02/11/1990,119950,1990,2761
645.1,06/11/1990,124168,1990,2761
640.0,20/06/1990,119950,1990,2761
587.0,24/08/1990,115920,1990,2761
550.0,29/06/1990,116990,1990,2761
615.0,30/03/1990,122000,1990,2761
56.0,06/07/1990,223000,1990,2170
556.4,15/03/1990,158000,1990,2170
0.0,08/11/1990,222500,1990,2096
450.0,20/12/1990,112400,1990,2761
0.0,04/05/1990,121000,1990,2150
0.0,23/11/1990,104000,1990,2150
105.0,27/03/1990,140000,1990,2096
113.0,03/09/1990,137000,1990,2096
119.0,02/04/1990,178000,1990,2096
102.0,22/10/1990,116000,1990,2096
63.0,04/04/1990,135000,1990,2096
551.0,28/02/1990,103500,1990,2761
639.0,19/01/1990,125000,1990,2761
567.0,09/02/1990,121200,1990,2761
558.0,25/01/1990,116700,1990,2761
600.0,24/01/1990,116800,1990,2761
559.0,25/01/1990,124000,1990,2761
517.4,12/12/1990,120900,1990,2761
55.0,11/12/1990,115500,1990,2761
602.0,25/01/1990,115900,1990,2761
517.4,07/12/1990,121400,1990,2761
517.4,21/12/1990,121400,1990,2761
517.4,21/12/1990,117800,1990,2761
550.0,25/01/1990,112900,1990,2761
0.0,07/12/1990,102500,1990,2150
670.0,05/10/1990,107000,1990,2427
1022.0,29/10/1990,175000,1990,2427
607.0,01/06/1990,119478,1990,2761
653.0,19/01/1990,119100,1990,2761
571.0,12/04/1990,115478,1990,2761
559.0,24/01/1990,120300,1990,2761
635.0,01/05/1990,117978,1990,2761
0.0,06/04/1990,105000,1990,2150
0.0,05/03/1990,110000,1990,2150
0.0,05/03/1990,110000,1990,2150
0.0,11/05/1990,114000,1990,2150
629.0,29/06/1990,130500,1990,2150
651.7,14/12/1990,183000,1990,2170
650.0,21/09/1990,124500,1990,2170
611.0,21/09/1990,119995,1990,2761
868.0,19/01/1990,113859,1990,2761
644.0,01/05/1990,116700,1990,2761
623.0,02/02/1990,112359,1990,2761
579.0,01/05/1990,118650,1990,2761
623.0,30/03/1990,119000,1990,2761
623.0,31/01/1990,117914,1990,2761
623.0,16/03/1990,115187,1990,2761
623.0,20/03/1990,119000,1990,2761
600.0,01/05/1990,118900,1990,2761
550.0,01/05/1990,117200,1990,2761
582.0,01/06/1990,113500,1990,2761
576.0,11/04/1990,113500,1990,2761
550.0,11/05/1990,117429,1990,2761
669.2,18/12/1990,116545,1990,2761
556.0,23/02/1990,118000,1990,2761
550.0,08/06/1990,112500,1990,2761
550.0,07/09/1990,121000,1990,2761
550.0,01/06/1990,112000,1990,2761
550.0,02/02/1990,119000,1990,2761
550.0,11/04/1990,113000,1990,2761
653.0,24/01/1990,123200,1990,2761
550.0,23/01/1990,126500,1990,2761
552.0,18/05/1990,122500,1990,2761
640.0,17/12/1990,130261,1990,2761
558.0,20/04/1990,122000,1990,2761
616.0,06/04/1990,120000,1990,2761
680.0,23/08/1990,110000,1990,2761
608.0,30/03/1990,121500,1990,2761
556.0,28/02/1990,123000,1990,2761
640.0,02/04/1990,124324,1990,2761
555.0,02/04/1990,121000,1990,2761
640.0,04/05/1990,118490,1990,2761
564.0,02/02/1990,126500,1990,2761
680.0,16/03/1990,122188,1990,2761
550.0,19/01/1990,109800,1990,2761
550.0,16/03/1990,119000,1990,2761
550.0,09/02/1990,114000,1990,2761
608.0,19/01/1990,114600,1990,2761
600.1,20/11/1990,121900,1990,2761
553.0,23/08/1990,116500,1990,2761
560.0,31/10/1990,117950,1990,2761
555.5,14/11/1990,120500,1990,2761
566.0,29/08/1990,119500,1990,2761
558.0,24/08/1990,117500,1990,2761
569.0,30/05/1990,124630,1990,2761
69.0,13/11/1990,124000,1990,2096
80.0,23/02/1990,133000,1990,2096
70.0,04/06/1990,118500,1990,2096
88.0,18/12/1990,141000,1990,2096
577.0,25/01/1990,120300,1990,2761
578.0,11/05/1990,122000,1990,2761
651.0,21/12/1990,121250,1990,2761
551.0,20/01/1990,111065,1990,2761
555.0,03/08/1990,121000,1990,2761
550.0,06/07/1990,121500,1990,2761
550.0,09/03/1990,127000,1990,2761
600.0,27/07/1990,121500,1990,2761
600.0,04/07/1990,150000,1990,2253
0.0,17/07/1990,150000,1990,2096
0.0,08/11/1990,217500,1990,2096
0.0,01/11/1990,215000,1990,2096
651.0,07/08/1990,160000,1990,2096
297.0,04/07/1990,242000,1990,2096
88.0,07/05/1990,162000,1990,2096
97.0,03/07/1990,152000,1990,2096
0.0,04/07/1990,275000,1990,2096
557.0,16/02/1990,250000,1990,2096
0.0,30/07/1990,265000,1990,2096
0.0,19/11/1990,185000,1990,2096
97.0,11/05/1990,154000,1990,2096
116.0,13/09/1990,165000,1990,2096
12.0,15/03/1990,115000,1990,2253
12.14,15/03/1990,115000,1990,2254
0.0,11/12/1990,150000,1990,2775
0.0,19/12/1990,145000,1990,2775
559.0,24/01/1990,119400,1990,2761
601.0,25/05/1990,122000,1990,2761
550.0,23/02/1990,127250,1990,2761
550.0,19/01/1990,111815,1990,2761
587.0,27/04/1990,113700,1990,2761
734.0,28/05/1990,113500,1990,2761
564.0,12/04/1990,123000,1990,2761
601.0,19/10/1990,121250,1990,2761
600.0,19/10/1990,124000,1990,2761
596.0,27/04/1990,122000,1990,2761
72.0,03/05/1990,124950,1990,2096
594.0,02/02/1990,140000,1990,2427
594.0,09/07/1990,135000,1990,2427
638.0,28/02/1990,138000,1990,2427
588.0,03/08/1990,103500,1990,2427
575.0,06/04/1990,140000,1990,2427
604.7,21/11/1990,218000,1990,2427
551.0,21/12/1990,132000,1990,2761
550.0,16/02/1990,117000,1990,2761
554.0,27/03/1990,119301,1990,2761
689.0,30/03/1990,116978,1990,2761
582.0,23/03/1990,118100,1990,2761
623.0,25/05/1990,115978,1990,2761
568.0,18/05/1990,114978,1990,2761
602.0,28/02/1990,118000,1990,2761
620.0,25/01/1990,119400,1990,2761
552.0,19/01/1990,117400,1990,2761
488.0,26/07/1990,101000,1990,2150
794.0,24/01/1990,181000,1990,2150
0.0,24/01/1990,181000,1990,2150
0.0,30/04/1990,108000,1990,2150
0.0,28/09/1990,105000,1990,2150
0.0,02/10/1990,103000,1990,2150
0.0,19/10/1990,107000,1990,2150
0.0,01/11/1990,107000,1990,2150
0.0,09/11/1990,106000,1990,2150
372.0,21/12/1990,127000,1990,2150
0.0,11/12/1990,197000,1990,2096
0.0,19/04/1990,245000,1990,2096
0.0,29/01/1990,229000,1990,2096
0.0,15/12/1990,220000,1990,2096
404.0,05/04/1990,192500,1990,2096
0.0,09/10/1990,210000,1990,2096
632.0,21/11/1990,250000,1990,2096
0.0,03/09/1990,292000,1990,2096
74.0,07/02/1990,142500,1990,2096
82.0,09/11/1990,142000,1990,2096
184.0,21/12/1990,304500,1990,2096
0.0,23/02/1990,285000,1990,2096
126.0,10/12/1990,240000,1990,2096
545.0,30/11/1990,106500,1990,2142
469.0,01/06/1990,365000,1990,2150
285.0,12/12/1990,260000,1990,2150
424.0,15/05/1990,145000,1990,2150
285.0,12/12/1990,260000,1990,2150
486.0,26/06/1990,275000,1990,2150
556.0,23/05/1990,185250,1990,2142
490.0,31/01/1990,130000,1990,2142
490.0,28/09/1990,125000,1990,2142
557.0,20/04/1990,124000,1990,2761
559.0,30/03/1990,121000,1990,2761
562.0,19/10/1990,123000,1990,2761
619.0,26/10/1990,123000,1990,2761
568.0,01/03/1990,109162,1990,2761
555.0,11/01/1990,112565,1990,2761
551.0,19/01/1990,109162,1990,2761
550.0,23/07/1990,114500,1990,2761
577.7,05/10/1990,121590,1990,2761
578.0,29/11/1990,121590,1990,2761
603.9,20/08/1990,121990,1990,2761
604.0,07/12/1990,121990,1990,2761
550.2,30/07/1990,121490,1990,2761
550.0,23/11/1990,121490,1990,2761
560.0,30/03/1990,126000,1990,2761
84.0,05/02/1990,154000,1990,2096
81.0,28/06/1990,156000,1990,2096
847.0,11/05/1990,123000,1990,2440
505.0,15/06/1990,142500,1990,2440
725.0,19/01/1990,130000,1990,2440
550.0,19/10/1990,122870,1990,2761
823.0,05/10/1990,118947,1990,2761
804.0,10/10/1990,124988,1990,2761
640.0,12/10/1990,118447,1990,2761
551.0,25/01/1990,108912,1990,2761
641.0,26/10/1990,124488,1990,2761
681.4,28/11/1990,127441,1990,2761
560.0,19/01/1990,112565,1990,2761
550.0,19/01/1990,108662,1990,2761
557.0,25/01/1990,108912,1990,2761
0.0,27/03/1990,125000,1990,2142
1012.0,13/11/1990,195000,1990,2150
1839.0,28/08/1990,425000,1990,2150
0.0,03/04/1990,106500,1990,2150
0.0,24/05/1990,107000,1990,2150
59.0,21/02/1990,108000,1990,2096
79.0,30/01/1990,140000,1990,2096
72.0,17/10/1990,127000,1990,2096
92.0,06/02/1990,138000,1990,2096
87.0,27/07/1990,130000,1990,2096
79.0,13/02/1990,133000,1990,2096
77.0,08/10/1990,140000,1990,2096
75.0,26/10/1990,144000,1990,2096
1274.0,22/11/1990,330000,1990,2324
0.0,21/09/1990,155000,1990,2257
0.0,20/04/1990,12500000,1990,2257
950.0,06/09/1990,950000,1990,2150
787.0,29/06/1990,870000,1990,2150
0.0,23/01/1990,104500,1990,2150
0.0,21/05/1990,128500,1990,2150
2023.0,24/09/1990,868000,1990,2150
221.0,27/09/1990,190000,1990,2096
0.0,03/05/1990,345000,1990,2096
578.0,01/02/1990,123200,1990,2761
573.0,23/02/1990,117300,1990,2761
550.0,01/02/1990,109700,1990,2761
559.0,25/01/1990,116500,1990,2761
550.0,19/01/1990,121000,1990,2761
517.4,21/12/1990,120900,1990,2761
450.0,26/11/1990,115900,1990,2761
450.0,26/11/1990,116000,1990,2761
450.0,06/12/1990,117700,1990,2761
450.0,20/12/1990,112400,1990,2761
0.0,08/05/1990,104000,1990,2150
550.0,24/01/1990,111315,1990,2761
557.0,31/01/1990,116914,1990,2761
580.0,01/03/1990,118000,1990,2761
610.0,01/03/1990,114687,1990,2761
640.0,18/05/1990,118914,1990,2761
640.0,15/06/1990,119490,1990,2761
680.0,08/06/1990,122618,1990,2761
680.0,15/06/1990,113859,1990,2761
680.0,12/06/1990,119414,1990,2761
640.0,20/04/1990,122045,1990,2761
640.0,27/03/1990,122150,1990,2761
680.0,08/06/1990,124500,1990,2761
680.0,01/06/1990,117478,1990,2761
640.0,20/04/1990,118978,1990,2761
640.0,25/05/1990,125000,1990,2761
651.0,25/05/1990,122450,1990,2761
693.0,23/05/1990,123000,1990,2761
570.0,19/09/1990,117500,1990,2761
717.0,27/03/1990,125000,1990,2761
672.0,01/06/1990,116478,1990,2761
838.0,02/11/1990,121500,1990,2761
570.6,12/09/1990,116000,1990,2761
559.0,22/08/1990,122000,1990,2761
619.8,25/05/1990,155000,1990,2170
588.6,28/09/1990,150000,1990,2170
0.0,01/10/1990,215000,1990,2096
88.0,14/02/1990,155000,1990,2096
550.0,23/03/1990,125970,1990,2761
