area,contract_date,purchase_price,year,post_code
234.9,26/01/1995,470000,1995,2022
,25/07/1995,137000,1995,2022
,24/07/1995,111000,1995,2022
,16/11/1995,117500,1995,2022
1085.0,10/02/1995,2675000,1995,2022
398.4,16/06/1995,2550000,1995,2022
598.2,22/06/1995,4300000,1995,2022
179.3,08/12/1995,1130000,1995,2022
,09/11/1995,226000,1995,2026
,04/05/1995,235000,1995,2026
,21/06/1995,155000,1995,2026
,16/11/1995,180000,1995,2026
2880.0,26/05/1995,200000,1995,2026
288.0,08/06/1995,262000,1995,2026
2880.0,03/08/1995,340000,1995,2026
288.0,14/10/1995,350000,1995,2026
4946.0,13/12/1995,384000,1995,2022
4946.0,13/12/1995,464000,1995,2022
4946.0,13/12/1995,480000,1995,2022
4946.0,13/12/1995,493000,1995,2022
4946.0,13/12/1995,599000,1995,2022
4946.0,22/12/1995,325000,1995,2022
4946.0,22/12/1995,400000,1995,2022
398.4,10/02/1995,720000,1995,2022
,02/06/1995,525000,1995,2022
179.0,21/09/1995,400000,1995,2022
183.4,13/10/1995,430000,1995,2022
113.8,26/09/1995,264000,1995,2022
125.0,30/06/1995,300000,1995,2022
181.1,07/02/1995,210000,1995,2022
,08/05/1995,395000,1995,2022
,08/05/1995,288000,1995,2022
,05/01/1995,140000,1995,2022
,31/03/1995,190000,1995,2022
,24/10/1995,862000,1995,2022
,24/10/1995,862000,1995,2022
,04/09/1995,270000,1995,2022
1264.0,26/10/1995,208000,1995,2022
,19/12/1995,245000,1995,2022
,07/09/1995,210000,1995,2022
,07/09/1995,240000,1995,2022
,07/09/1995,255000,1995,2022
,07/09/1995,270000,1995,2022
,24/11/1995,324000,1995,2022
,01/12/1995,290000,1995,2022
151.8,13/10/1995,900000,1995,2022
158.1,13/10/1995,900000,1995,2022
562.8,08/11/1995,680000,1995,2022
,08/05/1995,265000,1995,2022
208.7,27/04/1995,335000,1995,2022
208.7,12/10/1995,370000,1995,2022
,19/12/1995,400000,1995,2022
240.3,27/11/1995,305000,1995,2022
25.0,14/05/1995,325000,1995,2022
132.8,30/03/1995,315000,1995,2022
,24/11/1995,250000,1995,2022
255.5,14/02/1995,315000,1995,2022
297.2,19/10/1995,198000,1995,2022
120.1,23/06/1995,432500,1995,2022
328.0,16/08/1995,152500,1995,2022
393.0,08/12/1995,137500,1995,2022
448.9,12/07/1995,385000,1995,2022
189.7,01/11/1995,370000,1995,2022
,01/08/1995,320000,1995,2022
,07/10/1995,212000,1995,2022
,31/05/1995,350000,1995,2026
537.5,01/02/1995,157000,1995,2026
196.0,22/09/1995,332000,1995,2026
170.7,04/12/1995,280000,1995,2022
208.7,03/04/1995,330000,1995,2026
720.5,06/04/1995,119500,1995,2026
720.5,12/04/1995,131000,1995,2026
720.5,27/07/1995,138000,1995,2026
720.5,31/08/1995,119500,1995,2026
720.5,28/11/1995,140500,1995,2026
,27/09/1995,370000,1995,2026
,19/01/1995,186500,1995,2026
,23/03/1995,162000,1995,2026
,11/09/1995,180000,1995,2026
328.8,14/09/1995,511000,1995,2026
,20/03/1995,270000,1995,2026
152.6,29/04/1995,305000,1995,2026
208.6,11/12/1995,334250,1995,2026
177.0,04/05/1995,265000,1995,2026
,05/09/1995,193000,1995,2026
272.2,06/11/1995,450000,1995,2026
,26/10/1995,6300000,1995,2022
,26/06/1995,6050000,1995,2022
1288.0,15/05/1995,1075000,1995,2022
1288.0,22/12/1995,350000,1995,2022
,16/04/1995,435000,1995,2022
,13/06/1995,135000,1995,2022
221.3,23/03/1995,301000,1995,2026
246.6,14/09/1995,295000,1995,2026
,18/07/1995,212000,1995,2026
303.5,25/01/1995,400000,1995,2026
,13/04/1995,340000,1995,2026
,10/10/1995,375000,1995,2026
,02/11/1995,290000,1995,2026
,21/10/1995,146500,1995,2022
260.0,23/11/1995,495000,1995,2022
385.7,15/06/1995,730000,1995,2022
,22/09/1995,729000,1995,2022
689.2,15/03/1995,235000,1995,2022
689.2,01/09/1995,270000,1995,2022
447.0,28/04/1995,201000,1995,2022
447.0,18/05/1995,189000,1995,2022
156.0,20/01/1995,175000,1995,2022
627.9,19/05/1995,173000,1995,2445
664.1,06/10/1995,175000,1995,2445
461.6,10/05/1995,143000,1995,2445
518.5,25/01/1995,152500,1995,2445
1024.0,15/06/1995,185000,1995,2264
,03/11/1995,108000,1995,2264
,07/07/1995,280000,1995,2022
,20/07/1995,185000,1995,2022
,20/07/1995,190000,1995,2022
,18/08/1995,630000,1995,2022
,23/11/1995,175000,1995,2022
654.0,28/04/1995,142000,1995,2264
904.0,01/08/1995,179900,1995,2264
612.5,06/10/1995,405000,1995,2226
659.7,03/06/1995,341500,1995,2226
834.7,22/11/1995,335000,1995,2226
765.1,08/10/1995,285000,1995,2226
967.5,24/07/1995,186667,1995,2226
11.0,18/08/1995,285000,1995,2226
1170.0,30/01/1995,282500,1995,2226
732.0,06/05/1995,480000,1995,2226
775.8,21/06/1995,700000,1995,2226
105.7,20/04/1995,270500,1995,2022
694.8,19/01/1995,140000,1995,2177
560.6,23/10/1995,135000,1995,2177
589.0,24/02/1995,155000,1995,2177
606.7,12/10/1995,900000,1995,2177
581.3,31/01/1995,158000,1995,2177
598.6,13/03/1995,190000,1995,2177
580.7,29/05/1995,138000,1995,2177
600.1,19/07/1995,220000,1995,2177
551.1,14/08/1995,173500,1995,2177
934.4,05/05/1995,182000,1995,2177
562.5,07/12/1995,140000,1995,2177
594.2,29/11/1995,199000,1995,2177
568.1,28/04/1995,139000,1995,2177
555.6,16/06/1995,150000,1995,2177
653.4,19/02/1995,145000,1995,2177
653.4,10/05/1995,145000,1995,2177
550.0,08/02/1995,159000,1995,2177
710.3,12/05/1995,105000,1995,2177
607.0,02/06/1995,230000,1995,2226
767.8,21/06/1995,150000,1995,2177
1423.0,09/06/1995,210000,1995,2177
556.8,24/01/1995,140000,1995,2177
550.0,14/02/1995,140000,1995,2177
1337.0,15/03/1995,222500,1995,2022
668.7,17/08/1995,173000,1995,2022
668.7,29/09/1995,167000,1995,2022
,09/02/1995,730000,1995,2022
632.0,24/02/1995,110000,1995,2177
682.0,14/08/1995,193000,1995,2264
139.2,20/07/1995,420000,1995,2022
105.2,28/02/1995,260000,1995,2022
105.0,06/07/1995,265000,1995,2022
,28/07/1995,330000,1995,2022
104.3,05/09/1995,282500,1995,2022
215.4,06/04/1995,525000,1995,2022
809.4,03/11/1995,161000,1995,2264
,09/03/1995,370000,1995,2022
405.1,08/02/1995,500000,1995,2022
145.4,08/06/1995,306000,1995,2022
145.2,19/05/1995,327500,1995,2022
,22/03/1995,320000,1995,2022
,17/06/1995,326000,1995,2022
101.2,15/11/1995,415000,1995,2022
151.8,28/06/1995,335000,1995,2022
,10/10/1995,450000,1995,2022
,22/05/1995,320000,1995,2264
1.205,26/05/1995,780000,1995,2264
,24/11/1995,110000,1995,2022
,12/05/1995,175000,1995,2022
2455.0,18/10/1995,267500,1995,2022
2455.0,30/10/1995,300000,1995,2022
2455.0,01/12/1995,280000,1995,2022
290.0,27/01/1995,156000,1995,2022
290.0,14/03/1995,105000,1995,2022
,18/07/1995,160000,1995,2264
663.9,27/11/1995,200000,1995,2264
,19/09/1995,127500,1995,2264
,01/02/1995,277500,1995,2264
607.0,20/01/1995,140000,1995,2264
584.4,24/03/1995,166000,1995,2177
552.0,11/04/1995,164500,1995,2177
3580.0,10/04/1995,460000,1995,2177
609.5,13/11/1995,156150,1995,2177
558.0,28/09/1995,115000,1995,2264
552.1,02/02/1995,196000,1995,2264
609.0,23/11/1995,230000,1995,2177
579.5,20/07/1995,222000,1995,2177
600.0,06/11/1995,168000,1995,2177
780.9,17/02/1995,188000,1995,2177
554.1,10/02/1995,139000,1995,2177
553.0,10/02/1995,175000,1995,2177
575.4,06/10/1995,280000,1995,2226
,04/09/1995,192000,1995,2264
,03/06/1995,205000,1995,2264
,04/06/1995,205000,1995,2264
4477.0,15/02/1995,106000,1995,2177
607.3,17/06/1995,145000,1995,2177
566.2,16/02/1995,160000,1995,2177
555.8,02/06/1995,127000,1995,2177
563.1,07/12/1995,154500,1995,2177
551.4,13/09/1995,103000,1995,2177
345.2,03/02/1995,142000,1995,2177
569.7,17/05/1995,254000,1995,2177
59.0,14/07/1995,130000,1995,2177
600.5,08/12/1995,137500,1995,2177
910.5,14/06/1995,275000,1995,2226
562.8,08/11/1995,284000,1995,2226
614.5,22/05/1995,380000,1995,2226
639.0,08/03/1995,400000,1995,2226
676.6,29/04/1995,355000,1995,2226
556.4,18/12/1995,270000,1995,2226
973.8,14/07/1995,325000,1995,2226
746.1,31/03/1995,270000,1995,2226
1372.0,17/03/1995,365000,1995,2226
739.8,12/05/1995,315000,1995,2226
297.2,28/04/1995,425000,1995,2022
653.0,24/08/1995,143000,1995,2177
568.8,30/05/1995,140000,1995,2177
555.2,19/07/1995,134000,1995,2177
,18/10/1995,180000,1995,2026
,21/11/1995,177000,1995,2026
,21/04/1995,250000,1995,2026
,29/05/1995,102000,1995,2264
803.0,27/07/1995,133000,1995,2264
584.7,05/06/1995,140000,1995,2264
354.1,24/10/1995,451500,1995,2022
214.9,23/08/1995,555000,1995,2022
196.0,12/10/1995,400000,1995,2022
573.1,12/09/1995,194500,1995,2177
755.3,27/02/1995,168000,1995,2177
328.8,26/05/1995,287000,1995,2445
753.5,14/02/1995,196000,1995,2445
5.776,04/10/1995,1942000,1995,2445
756.3,17/11/1995,177500,1995,2445
726.7,18/09/1995,138000,1995,2445
682.8,05/04/1995,145000,1995,2445
673.2,28/09/1995,120000,1995,2445
105.0,09/11/1995,310000,1995,2022
224.3,19/08/1995,287000,1995,2022
96.8,20/09/1995,215000,1995,2022
98.6,02/11/1995,336000,1995,2022
97.7,16/08/1995,305000,1995,2022
117.3,18/05/1995,278000,1995,2022
,30/08/1995,425000,1995,2022
656.0,07/02/1995,621000,1995,2264
864.2,21/02/1995,118000,1995,2177
894.4,27/11/1995,130000,1995,2177
472.0,22/12/1995,235000,1995,2177
467.9,08/08/1995,160000,1995,2445
670.1,10/03/1995,137000,1995,2445
769.7,08/05/1995,150000,1995,2445
820.2,16/05/1995,142500,1995,2445
670.1,11/07/1995,125000,1995,2445
196.0,10/12/1995,535000,1995,2022
252.9,25/05/1995,441000,1995,2022
379.4,31/03/1995,275000,1995,2022
379.4,01/04/1995,900000,1995,2022
518.5,15/12/1995,740000,1995,2022
,20/03/1995,112000,1995,2264
809.2,03/07/1995,147000,1995,2264
,22/06/1995,135000,1995,2264
,10/08/1995,105000,1995,2264
404.7,31/03/1995,106000,1995,2264
552.9,02/03/1995,152000,1995,2177
,25/05/1995,135500,1995,2264
690.0,08/03/1995,105000,1995,2177
551.4,05/10/1995,138000,1995,2177
611.8,12/01/1995,230000,1995,2177
550.5,23/05/1995,137000,1995,2177
579.0,02/11/1995,128000,1995,2177
55.0,30/11/1995,152000,1995,2177
3398.0,09/06/1995,395000,1995,2177
2323.0,19/05/1995,1215000,1995,2177
671.9,31/10/1995,187000,1995,2177
85.0,25/05/1995,357000,1995,2177
233.9,15/03/1995,435000,1995,2022
486.9,13/04/1995,121000,1995,2445
486.9,06/06/1995,160000,1995,2445
593.8,01/09/1995,143000,1995,2177
613.4,10/05/1995,163000,1995,2177
4238.0,17/11/1995,410000,1995,2177
82.0,22/12/1995,145000,1995,2177
552.8,17/03/1995,142000,1995,2177
776.3,15/09/1995,127000,1995,2177
630.0,18/09/1995,106250,1995,2177
566.5,01/02/1995,155000,1995,2177
550.8,26/07/1995,145000,1995,2177
550.5,04/04/1995,158000,1995,2177
450.1,22/12/1995,235000,1995,2177
562.4,03/05/1995,155000,1995,2177
550.9,29/08/1995,180000,1995,2177
791.0,05/05/1995,186000,1995,2264
752.5,29/08/1995,337000,1995,2226
569.1,20/02/1995,253000,1995,2226
626.0,11/08/1995,370000,1995,2226
556.4,03/03/1995,280000,1995,2226
556.4,10/02/1995,243500,1995,2226
556.4,24/02/1995,256000,1995,2226
556.4,11/07/1995,285000,1995,2226
556.4,02/06/1995,228000,1995,2226
600.6,25/11/1995,238000,1995,2177
55.0,16/02/1995,154000,1995,2177
589.0,01/08/1995,155000,1995,2177
1.218,02/02/1995,125000,1995,2022
1.218,24/03/1995,405000,1995,2022
1.218,10/04/1995,387500,1995,2022
1.218,11/04/1995,345000,1995,2022
1.218,12/04/1995,260000,1995,2022
1.218,04/05/1995,269000,1995,2022
1.218,07/06/1995,273000,1995,2022
1.218,07/06/1995,495000,1995,2022
1.218,28/07/1995,460000,1995,2022
1.218,22/09/1995,450000,1995,2022
1.218,07/11/1995,350000,1995,2022
1.218,07/11/1995,500000,1995,2022
1.218,12/12/1995,275000,1995,2022
1.218,15/12/1995,380000,1995,2022
531.1,17/03/1995,110000,1995,2445
486.9,19/05/1995,108000,1995,2445
480.6,02/11/1995,127000,1995,2445
1358.0,12/10/1995,335000,1995,2022
555.4,25/10/1995,106667,1995,2177
207.3,25/05/1995,330000,1995,2022
813.6,09/03/1995,185000,1995,2445
550.1,23/06/1995,160000,1995,2177
550.1,13/08/1995,180000,1995,2177
55.0,27/10/1995,217000,1995,2177
2.025,04/10/1995,320000,1995,2445
1.189,13/10/1995,140000,1995,2445
4.268,13/10/1995,178000,1995,2445
457.7,02/02/1995,135000,1995,2445
153.0,17/02/1995,485000,1995,2022
179.3,22/06/1995,4300000,1995,2022
724.0,31/07/1995,295000,1995,2264
763.0,03/10/1995,250000,1995,2264
,15/09/1995,164000,1995,2264
398.4,28/04/1995,110000,1995,2264
342.9,10/02/1995,115000,1995,2264
556.4,24/03/1995,415000,1995,2226
594.4,10/07/1995,370000,1995,2226
784.1,21/12/1995,297000,1995,2226
1707.0,05/04/1995,300000,1995,2226
598.0,29/09/1995,415000,1995,2226
834.7,01/02/1995,227000,1995,2226
620.7,28/07/1995,143950,1995,2177
620.7,25/08/1995,135000,1995,2177
605.0,07/03/1995,158000,1995,2177
556.4,17/02/1995,125000,1995,2177
587.5,17/09/1995,140000,1995,2177
55.0,29/08/1995,130000,1995,2177
55.0,21/12/1995,135000,1995,2177
550.0,10/10/1995,136500,1995,2177
805.3,11/12/1995,158000,1995,2177
,03/03/1995,128000,1995,2264
55.0,10/11/1995,128000,1995,2177
372.5,20/06/1995,140000,1995,2177
3253.0,01/03/1995,155000,1995,2177
3253.0,26/04/1995,158500,1995,2177
3253.0,25/05/1995,153500,1995,2177
606.7,24/04/1995,140000,1995,2177
674.0,27/06/1995,145000,1995,2177
565.7,03/11/1995,140000,1995,2177
653.3,13/01/1995,168000,1995,2177
587.7,19/01/1995,277000,1995,2177
672.1,08/02/1995,116000,1995,2177
548.2,03/04/1995,110000,1995,2177
601.5,12/04/1995,114000,1995,2177
602.7,13/04/1995,277000,1995,2177
551.2,20/10/1995,162000,1995,2177
404.7,08/06/1995,113500,1995,2264
583.3,09/06/1995,330000,1995,2226
2166.0,12/04/1995,525000,1995,2226
659.6,16/01/1995,625000,1995,2226
803.0,22/09/1995,312000,1995,2226
619.6,29/09/1995,320000,1995,2226
2713.0,11/05/1995,240000,1995,2226
638.6,06/12/1995,230000,1995,2226
638.6,11/10/1995,265000,1995,2226
,02/04/1995,186500,1995,2226
,05/05/1995,186000,1995,2226
,21/07/1995,190000,1995,2226
562.8,07/07/1995,215000,1995,2226
796.7,11/05/1995,210000,1995,2226
413.3,18/03/1995,200500,1995,2226
570.5,19/06/1995,150000,1995,2177
550.1,01/06/1995,160000,1995,2177
595.2,01/11/1995,192500,1995,2177
733.5,24/01/1995,245000,1995,2264
558.0,11/08/1995,110000,1995,2264
663.8,18/12/1995,155000,1995,2264
840.7,16/02/1995,150000,1995,2445
840.7,14/08/1995,123000,1995,2445
616.8,20/06/1995,200000,1995,2226
746.1,13/09/1995,200000,1995,2226
1459.0,06/11/1995,300000,1995,2022
,13/01/1995,368000,1995,2022
,06/02/1995,373000,1995,2022
,15/02/1995,330000,1995,2022
,22/02/1995,225500,1995,2022
,22/02/1995,241500,1995,2022
,01/03/1995,290000,1995,2022
,01/03/1995,355000,1995,2022
,01/03/1995,360000,1995,2022
,01/03/1995,605000,1995,2022
,01/03/1995,660000,1995,2022
,09/05/1995,360000,1995,2022
,10/05/1995,343000,1995,2022
,02/06/1995,370000,1995,2022
,09/06/1995,203000,1995,2022
,15/06/1995,338000,1995,2022
,27/06/1995,368825,1995,2022
,30/06/1995,345000,1995,2022
,06/07/1995,345000,1995,2022
,07/07/1995,190000,1995,2022
,15/08/1995,210000,1995,2022
,07/11/1995,200000,1995,2022
,05/12/1995,215000,1995,2022
,18/12/1995,305000,1995,2022
,10/03/1995,220000,1995,2022
,05/06/1995,385000,1995,2022
,17/01/1995,400000,1995,2022
,22/02/1995,180000,1995,2022
,03/03/1995,1450000,1995,2022
,01/05/1995,220000,1995,2022
,11/05/1995,212000,1995,2022
,07/06/1995,182500,1995,2022
,09/06/1995,371500,1995,2022
,26/06/1995,1070000,1995,2022
,07/07/1995,170000,1995,2022
,07/07/1995,250000,1995,2022
486.9,09/12/1995,236000,1995,2445
480.6,17/06/1995,410000,1995,2445
865.0,21/06/1995,136000,1995,2445
725.9,14/09/1995,115000,1995,2177
667.2,13/02/1995,112500,1995,2177
,24/03/1995,145000,1995,2284
,10/03/1995,370000,1995,2257
689.2,17/10/1995,391000,1995,2257
1391.0,29/03/1995,130000,1995,2257
417.3,21/06/1995,120000,1995,2257
1012.0,04/10/1995,290000,1995,2257
558.0,10/02/1995,173500,1995,2177
,22/05/1995,115000,1995,2284
1025.0,19/06/1995,155000,1995,2177
4510.0,20/06/1995,220000,1995,2177
1829.0,20/11/1995,264000,1995,2177
55.0,22/05/1995,136000,1995,2177
576.0,13/02/1995,137000,1995,2177
552.7,07/02/1995,135500,1995,2177
69.63,10/07/1995,150000,1995,2425
42.0,22/12/1995,120000,1995,2425
37.95,29/03/1995,126500,1995,2425
640.3,24/11/1995,312600,1995,2176
556.3,29/09/1995,149600,1995,2176
2030.0,17/02/1995,160000,1995,2176
9200.0,11/07/1995,105000,1995,2445
891.6,07/03/1995,114000,1995,2586
673.9,03/06/1995,213000,1995,2177
651.9,28/06/1995,275000,1995,2177
330.0,21/09/1995,164000,1995,2177
652.1,06/10/1995,117000,1995,2177
652.3,03/11/1995,120000,1995,2177
3002.0,07/06/1995,1250000,1995,2177
416.9,17/03/1995,102000,1995,2441
495.4,13/12/1995,160000,1995,2441
23.65,12/08/1995,315000,1995,2441
7856.0,23/05/1995,122000,1995,2177
550.0,28/06/1995,147500,1995,2177
562.8,27/07/1995,137000,1995,2284
569.1,31/10/1995,103500,1995,2284
40.0,07/08/1995,103500,1995,2425
2.021,04/04/1995,265000,1995,2441
8.776,10/02/1995,175000,1995,2441
4.0,16/05/1995,110000,1995,2441
6.887,22/03/1995,350000,1995,2441
3735.0,15/12/1995,143000,1995,2441
663.3,23/09/1995,132000,1995,2176
871.5,10/10/1995,254000,1995,2176
559.3,02/06/1995,147500,1995,2176
51.0,12/05/1995,101000,1995,2176
571.1,30/03/1995,150000,1995,2176
553.0,11/08/1995,148200,1995,2176
1036.0,28/07/1995,188500,1995,2176
773.9,19/05/1995,110000,1995,2428
770.0,12/10/1995,192000,1995,2428
68.0,19/12/1995,431500,1995,2428
1235.0,25/05/1995,150000,1995,2428
68.0,12/10/1995,465000,1995,2428
840.6,01/03/1995,218000,1995,2428
7.184,03/03/1995,160000,1995,2430
49.54,19/10/1995,124000,1995,2430
22.22,01/12/1995,182500,1995,2430
581.7,21/06/1995,106000,1995,2257
,10/02/1995,115000,1995,2257
1012.0,10/02/1995,410000,1995,2257
696.78,03/02/1995,250000,1995,2257
486.9,31/03/1995,160000,1995,2257
486.9,07/04/1995,160000,1995,2257
461.6,13/12/1995,400000,1995,2257
,22/06/1995,397000,1995,2257
682.9,31/05/1995,170000,1995,2257
564.3,23/06/1995,153500,1995,2176
754.3,12/12/1995,172500,1995,2176
559.3,20/10/1995,112500,1995,2176
931.1,01/05/1995,132000,1995,2176
2398.0,25/09/1995,132500,1995,2284
926.2,02/11/1995,240000,1995,2284
556.4,30/01/1995,401000,1995,2428
594.4,25/05/1995,365000,1995,2428
695.6,23/11/1995,205000,1995,2428
986.8,15/02/1995,180000,1995,2428
986.8,31/03/1995,432500,1995,2428
581.8,13/01/1995,215000,1995,2177
586.6,22/09/1995,152000,1995,2177
442.6,24/05/1995,130000,1995,2257
700.4,10/03/1995,145000,1995,2257
,10/02/1995,250000,1995,2257
294.0,16/05/1995,110000,1995,2257
841.0,24/07/1995,131500,1995,2257
626.0,17/03/1995,120000,1995,2257
626.0,06/03/1995,105000,1995,2257
754.8,12/07/1995,192500,1995,2177
652.1,12/11/1995,268000,1995,2177
,01/03/1995,115000,1995,2284
,29/05/1995,155000,1995,2284
632.0,19/04/1995,181000,1995,2177
601.8,10/05/1995,217000,1995,2177
654.2,22/04/1995,101500,1995,2177
577.8,16/03/1995,131750,1995,2177
38.79,17/05/1995,114000,1995,2425
46.06,29/05/1995,105000,1995,2425
19.39,01/07/1995,120000,1995,2425
46.9,27/08/1995,117000,1995,2425
39.97,06/06/1995,102000,1995,2425
2.0,09/08/1995,114000,1995,2480
724.3,07/11/1995,120000,1995,2177
576.7,22/11/1995,233500,1995,2177
354.6,30/03/1995,115000,1995,2441
7.0,15/12/1995,157000,1995,2441
356.0,14/03/1995,129950,1995,2441
356.0,19/04/1995,129500,1995,2441
7.0,08/06/1995,155000,1995,2441
2.004,07/11/1995,420000,1995,2441
2.039,23/06/1995,293000,1995,2441
560.7,02/03/1995,148000,1995,2177
626.2,10/07/1995,140000,1995,2177
550.7,09/11/1995,155000,1995,2177
636.5,10/04/1995,170500,1995,2177
635.3,05/10/1995,209000,1995,2177
1.644,17/02/1995,1500000,1995,2441
1.132,15/06/1995,296000,1995,2441
4044.0,19/06/1995,150000,1995,2441
8094.0,22/09/1995,165000,1995,2441
2037.0,28/11/1995,172000,1995,2441
1670.0,30/11/1995,200000,1995,2441
31.18,26/10/1995,160000,1995,2480
556.3,20/09/1995,165500,1995,2176
13.43,11/02/1995,205000,1995,2441
10.416,01/02/1995,405000,1995,2441
11.8,30/06/1995,170000,1995,2441
3823.0,10/10/1995,141500,1995,2441
2.925,22/11/1995,225500,1995,2441
2.0,19/05/1995,150000,1995,2441
283.5,17/08/1995,238170,1995,2652
32.11,22/05/1995,200000,1995,2800
14.09,09/11/1995,145000,1995,2800
577.4,13/11/1995,125000,1995,2176
562.7,03/09/1995,195000,1995,2176
557.9,17/12/1995,186000,1995,2176
512.8,24/02/1995,180000,1995,2428
485.1,02/02/1995,169000,1995,2428
1593.0,01/09/1995,290000,1995,2428
55.0,13/04/1995,155000,1995,2176
611.8,21/07/1995,168000,1995,2176
626.0,01/03/1995,140000,1995,2257
,15/08/1995,138000,1995,2257
626.0,07/04/1995,148000,1995,2257
626.0,12/10/1995,118000,1995,2257
897.9,25/08/1995,231000,1995,2264
940.7,06/10/1995,115000,1995,2264
7012.0,27/01/1995,39859745,1995,2022
551.7,04/07/1995,260000,1995,2176
550.1,27/01/1995,165000,1995,2177
560.9,10/02/1995,145000,1995,2177
550.0,11/07/1995,150000,1995,2177
550.0,08/12/1995,149000,1995,2177
640.8,15/09/1995,157500,1995,2177
551.0,02/06/1995,136000,1995,2177
436.6,15/09/1995,130000,1995,2257
436.6,24/11/1995,130000,1995,2257
569.1,11/05/1995,600000,1995,2257
635.4,30/09/1995,195500,1995,2176
653.8,20/01/1995,155000,1995,2176
630.8,08/01/1995,120000,1995,2176
555.3,18/09/1995,155000,1995,2176
354.1,21/02/1995,103000,1995,2284
7.565,25/07/1995,975000,1995,2284
740.3,10/11/1995,116500,1995,2284
103.0,28/04/1995,290000,1995,2361
1034.0,10/07/1995,205000,1995,2361
8.161,10/04/1995,113605,1995,2441
720.5,03/02/1995,127000,1995,2441
1.449,26/10/1995,175000,1995,2441
207.0,11/08/1995,135000,1995,2441
1801.0,14/08/1995,124669,1995,2441
1.91,18/04/1995,142500,1995,2441
6.946,14/08/1995,116000,1995,2441
7.824,31/01/1995,160000,1995,2441
3.44,15/06/1995,315000,1995,2441
2.047,26/06/1995,190000,1995,2441
626.0,13/12/1995,200000,1995,2257
784.1,29/05/1995,164000,1995,2257
552.3,09/02/1995,127000,1995,2176
551.6,24/02/1995,165000,1995,2176
553.5,16/10/1995,159000,1995,2176
604.7,10/12/1995,154400,1995,2176
4044.0,28/04/1995,165000,1995,2441
6919.0,02/06/1995,222500,1995,2441
1.301,10/08/1995,155000,1995,2441
34.24,23/02/1995,165112,1995,2800
3.627,01/06/1995,315000,1995,2800
40.59,19/10/1995,131000,1995,2800
627.7,06/05/1995,146000,1995,2176
563.2,18/09/1995,155000,1995,2176
550.2,11/09/1995,176000,1995,2176
550.4,29/11/1995,273000,1995,2176
601.1,04/09/1995,295000,1995,2176
588.9,22/03/1995,161000,1995,2176
625.4,25/07/1995,143000,1995,2176
1441.0,10/10/1995,150000,1995,2176
601.7,01/02/1995,285000,1995,2176
297.8,11/10/1995,160000,1995,2176
756.8,04/10/1995,123000,1995,2284
693.2,24/07/1995,108500,1995,2284
